filename	status	image
001.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-01.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page1
002.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-02.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page2
003.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-03.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page3
004.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-04.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page4
005.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-05.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page5
006.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-06.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page6
007.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-07.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page7
008.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-08.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page8
009.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-09.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page9
010.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-10.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page10
011.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-11.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page11
012.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-12.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page12
013.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-13.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page13
014.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-14.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page14
015.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-15.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page15
016.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-16.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page16
017.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-17.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page17
018.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-18.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page18
019.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-19.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page19
020.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-20.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page20
021.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-21.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page21
022.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-22.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page22
023.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-23.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page23
024.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-24.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page24
025.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-25.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page25
026.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550113-26.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550113/page26
