id	label	manifestUrl	projectId	size	progress	attribution	thumbnail
0353919A7DD31BC5B3C4C01183080377	名代干菓子山殿 3巻	https://www.dl.ndl.go.jp/api/iiif/8929828/manifest.json	kusazoushi	20	20	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/8929828/T0000001/full/full/0/default.jpg
048B497F8676A48077ED374BB7D67B56	間似合嘘言曽我 3巻	https://www.dl.ndl.go.jp/api/iiif/10301589/manifest.json	kusazoushi	18	13	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/10301589/T0000001/full/full/0/default.jpg
052E62E165515E2FC275178EAB84D4C3	鎌田又八 2巻	https://www.dl.ndl.go.jp/api/iiif/8929443/manifest.json	kusazoushi	17	17	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/8929443/T0000001/full/full/0/default.jpg
0584B8444CBC127EDC3039735235723D	通風伊勢物語 : 3巻	https://www.dl.ndl.go.jp/api/iiif/9892577/manifest.json	kusazoushi	18	18	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892577/T0000001/full/full/0/default.jpg
08AED1C656DA006E3F22EA63F991B645	間違狐之女郎買 / 市場通笑作	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/4446c492-e2ec-4393-aa9c-a699041a2c11/manifest	kusazoushi	18	18	東京大学総合図書館 General Library in the University of Tokyo, JAPAN	https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/bfb672fea9c1ddacd8d33bc42c6b63cd3635dc2c.jpg
0C6CFFA08478F3D8BAB8E0AC8A5F3BC6	四天王宿直着綿	https://www.dl.ndl.go.jp/api/iiif/2533992/manifest.json	kusazoushi	15	15	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533992/T0000001/full/full/0/default.jpg
0C6E3965E9E6B3D8CF1652F127DF8CCD	御代参牛時詣 / 市場通笑作	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/be9126fd-0e68-4485-ae50-be6a3d90c465/manifest	kusazoushi	18	18	東京大学総合図書館 General Library in the University of Tokyo, JAPAN	https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/e039f0a3c6cd11f317c3b304735ceffc7453fdbd.jpg
0E6BFA83690E76BE9BF12C64824DF76C	[大昔化物双紙] : 2巻	https://www.dl.ndl.go.jp/api/iiif/9892728/manifest.json	kusazoushi	15	6	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892728/T0000001/full/full/0/default.jpg
135502A2F822D6BCC2DBC7616C4118AE	化物七段目 : 2巻	https://www.dl.ndl.go.jp/api/iiif/9892508/manifest.json	kusazoushi	15	14	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892508/T0000001/full/full/0/default.jpg
138986F6153E71C2DA4DCA901E3F87B9	化物楽屋異牒 : 2巻	https://www.dl.ndl.go.jp/api/iiif/9893111/manifest.json	kusazoushi	20	20	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9893111/T0000001/full/full/0/default.jpg
13BF33D92F351B9862417516C5928F38	[化物一代記] : 5巻	https://www.dl.ndl.go.jp/api/iiif/9892567/manifest.json	kusazoushi	36	36	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892567/T0000001/full/full/0/default.jpg
145C42718D569ABB323EF75C9EDF2179	津以曽無弟の甚六 3巻	https://www.dl.ndl.go.jp/api/iiif/8929661/manifest.json	kusazoushi	18	18	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/8929661/T0000001/full/full/0/default.jpg
16A1C25B087005F2DC7B7B94251747F3	化物一家髭女 2巻	https://www.dl.ndl.go.jp/api/iiif/10301457/manifest.json	kusazoushi	16	16	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/10301457/T0000001/full/full/0/default.jpg
16DD3A931016579B177FBECD50D396D1	信有奇怪會	https://www.dl.ndl.go.jp/api/iiif/8929970/manifest.json	kusazoushi	15	2	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/8929970/T0000001/full/full/0/default.jpg
1856635AAD32D20D219E50AA01F842C3	御代の御寶	https://www.dl.ndl.go.jp/api/iiif/10301831/manifest.json	kusazoushi	17	17	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/10301831/T0000001/full/full/0/default.jpg
1B701351B071CCF5FF096FEAEC8A404A	日待御利生此ごろ噂 3巻	https://www.dl.ndl.go.jp/api/iiif/8929711/manifest.json	kusazoushi	18	18	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/8929711/T0000001/full/full/0/default.jpg
1C48E028684A9722F94A4772E0DEA046	瞻雪榮鉢樹 : 中村座	https://www.dl.ndl.go.jp/api/iiif/2533996/manifest.json	kusazoushi	14	14	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533996/T0000001/full/full/0/default.jpg
1DC519E870E1BEA413DC9C820B646E2B	扨化狐通人 : 2巻	https://www.dl.ndl.go.jp/api/iiif/9892463/manifest.json	kusazoushi	12	12	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892463/T0000001/full/full/0/default.jpg
20BF27DE1F1C0075D622342B974A3386	草木芝居化物退治 / 泉花堂三蝶(十六兵衛)作	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/852b0a06-47c6-4265-b2e5-6273aff203aa/manifest	kusazoushi	46	46	東京大学総合図書館 General Library in the University of Tokyo, JAPAN	https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b0db4c98ad241d60e9ee997306b799919973a54d.jpg
252718E82FE7D41F009E9F7EDDE553E3	早出来 3巻	https://www.dl.ndl.go.jp/api/iiif/8929717/manifest.json	kusazoushi	20	20	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/8929717/T0000001/full/full/0/default.jpg
272DB3FC9002FF0BD76B4AAC96FF7B12	水虎十弐品之圖	https://www.dl.ndl.go.jp/api/iiif/2543033/manifest.json	kusazoushi	2	2	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2543033/T0000001/full/full/0/default.jpg
2740EA1903C79C0CB887F06296723B96	富多高慢噺 3巻	https://www.dl.ndl.go.jp/api/iiif/8929690/manifest.json	kusazoushi	20	20	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/8929690/T0000001/full/full/0/default.jpg
292502BA99E02402D17654F7F0505E2D	桃太郎元服姿 2巻	https://www.dl.ndl.go.jp/api/iiif/8929836/manifest.json	kusazoushi	15	14	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/8929836/T0000001/full/full/0/default.jpg
2B860A4036AB4A9AAAC20494BA23765A	大通其面影 2巻	https://www.dl.ndl.go.jp/api/iiif/10301304/manifest.json	kusazoushi	13	13	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/10301304/T0000001/full/full/0/default.jpg
2FA4C9D7F22F5F14E2E66E7766E25CC1	妖相生の盃 2巻	https://www.dl.ndl.go.jp/api/iiif/10301454/manifest.json	kusazoushi	14	4	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/10301454/T0000001/full/full/0/default.jpg
