filename	status	image
001.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550096-01.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550096/page1
002.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550096-02.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550096/page2
003.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550096-03.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550096/page3
004.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550096-04.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550096/page4
005.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550096-05.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550096/page5
006.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550096-06.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550096/page6
007.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550096-07.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550096/page7
008.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550096-08.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550096/page8
009.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550096-09.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550096/page9
010.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550096-10.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550096/page10
011.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550096-11.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550096/page11
012.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550096-12.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550096/page12
013.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550096-13.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550096/page13
014.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550096-14.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550096/page14
