filename	status	image
001.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-001.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page1
002.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-002.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page2
003.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-003.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page3
004.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-004.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page4
005.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-005.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page5
006.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-006.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page6
007.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-007.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page7
008.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-008.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page8
009.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-009.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page9
010.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-010.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page10
011.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-011.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page11
012.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-012.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page12
013.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-013.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page13
014.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-014.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page14
015.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-015.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page15
016.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-016.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page16
017.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-017.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page17
018.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-018.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page18
019.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-019.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page19
020.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-020.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page20
021.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-021.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page21
022.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-022.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page22
023.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-023.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page23
024.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-024.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page24
025.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-025.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page25
026.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-026.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page26
027.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-027.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page27
028.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-028.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page28
029.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-029.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page29
030.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-030.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page30
031.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-031.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page31
032.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-032.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page32
033.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-033.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page33
034.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-034.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page34
035.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-035.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page35
036.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-036.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page36
037.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-037.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page37
038.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-038.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page38
039.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-039.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page39
040.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-040.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page40
041.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-041.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page41
042.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-042.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page42
043.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-043.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page43
044.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-044.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page44
045.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-045.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page45
046.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-046.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page46
047.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-047.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page47
048.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-048.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page48
049.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-049.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page49
050.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-050.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page50
051.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-051.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page51
052.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-052.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page52
053.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-053.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page53
054.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-054.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page54
055.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-055.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page55
056.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-056.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page56
057.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-057.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page57
058.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-058.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page58
059.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-059.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page59
060.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-060.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page60
061.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-061.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page61
062.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-062.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page62
063.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-063.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page63
064.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-064.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page64
065.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-065.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page65
066.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-066.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page66
067.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-067.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page67
068.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-068.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page68
069.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-069.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page69
070.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-070.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page70
071.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-071.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page71
072.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-072.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page72
073.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-073.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page73
074.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-074.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page74
075.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-075.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page75
076.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-076.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page76
077.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-077.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page77
078.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-078.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page78
079.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-079.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page79
080.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-080.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page80
081.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-081.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page81
082.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-082.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page82
083.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-083.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page83
084.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-084.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page84
085.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-085.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page85
086.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-086.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page86
087.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-087.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page87
088.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-088.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page88
089.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-089.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page89
090.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-090.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page90
091.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-091.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page91
092.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-092.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page92
093.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-093.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page93
094.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-094.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page94
095.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-095.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page95
096.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-096.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page96
097.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-097.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page97
098.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-098.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page98
099.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-099.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page99
100.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-100.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page100
101.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-101.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550039/page101
