filename	status	image
001.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-001.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page1
002.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-002.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page2
003.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-003.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page3
004.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-004.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page4
005.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-005.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page5
006.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-006.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page6
007.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-007.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page7
008.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-008.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page8
009.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-009.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page9
010.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-010.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page10
011.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-011.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page11
012.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-012.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page12
013.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-013.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page13
014.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-014.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page14
015.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-015.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page15
016.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-016.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page16
017.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-017.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page17
018.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-018.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page18
019.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-019.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page19
020.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-020.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page20
021.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550057-021.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550057/page21
