filename,status,image
001.txt	completed	https://dzkimgs.l.u-tokyo.ac.jp/iiifimgs/zuzoubu/02/1010.tif/full/full/0/default.jpg
002.txt	completed	https://dzkimgs.l.u-tokyo.ac.jp/iiifimgs/zuzoubu/02/1011.tif/full/full/0/default.jpg
003.txt	initiated	https://dzkimgs.l.u-tokyo.ac.jp/iiifimgs/zuzoubu/02/1012.tif/full/full/0/default.jpg
004.txt	default	https://dzkimgs.l.u-tokyo.ac.jp/iiifimgs/zuzoubu/02/1013.tif/full/full/0/default.jpg
005.txt	default	https://dzkimgs.l.u-tokyo.ac.jp/iiifimgs/zuzoubu/02/1014.tif/full/full/0/default.jpg
006.txt	default	https://dzkimgs.l.u-tokyo.ac.jp/iiifimgs/zuzoubu/02/1015.tif/full/full/0/default.jpg
007.txt	default	https://dzkimgs.l.u-tokyo.ac.jp/iiifimgs/zuzoubu/02/1016.tif/full/full/0/default.jpg
008.txt	default	https://dzkimgs.l.u-tokyo.ac.jp/iiifimgs/zuzoubu/02/1017.tif/full/full/0/default.jpg
009.txt	default	https://dzkimgs.l.u-tokyo.ac.jp/iiifimgs/zuzoubu/02/1018.tif/full/full/0/default.jpg
010.txt	initiated	https://dzkimgs.l.u-tokyo.ac.jp/iiifimgs/zuzoubu/02/1019.tif/full/full/0/default.jpg
