label,manifestUrl,projectId,size,progress,attribution,thumbnail
[化物一代記] : 5巻,https://www.dl.ndl.go.jp/api/iiif/9892567/manifest.json,kusazoushi,36,36,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892567/T0000001/full/full/0/default.jpg
津以曽無弟の甚六 3巻,https://www.dl.ndl.go.jp/api/iiif/8929661/manifest.json,kusazoushi,18,18,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929661/T0000001/full/full/0/default.jpg
化物一家髭女 2巻,https://www.dl.ndl.go.jp/api/iiif/10301457/manifest.json,kusazoushi,16,16,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301457/T0000001/full/full/0/default.jpg
信有奇怪會,https://www.dl.ndl.go.jp/api/iiif/8929970/manifest.json,kusazoushi,15,2,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929970/T0000001/full/full/0/default.jpg
御代の御寶,https://www.dl.ndl.go.jp/api/iiif/10301831/manifest.json,kusazoushi,17,17,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301831/T0000001/full/full/0/default.jpg
日待御利生此ごろ噂 3巻,https://www.dl.ndl.go.jp/api/iiif/8929711/manifest.json,kusazoushi,18,18,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929711/T0000001/full/full/0/default.jpg
瞻雪榮鉢樹 : 中村座,https://www.dl.ndl.go.jp/api/iiif/2533996/manifest.json,kusazoushi,14,14,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2533996/T0000001/full/full/0/default.jpg
扨化狐通人 : 2巻,https://www.dl.ndl.go.jp/api/iiif/9892463/manifest.json,kusazoushi,12,12,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892463/T0000001/full/full/0/default.jpg
草木芝居化物退治 / 泉花堂三蝶(十六兵衛)作,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/852b0a06-47c6-4265-b2e5-6273aff203aa/manifest,kusazoushi,46,46,東京大学総合図書館 General Library in the University of Tokyo, JAPAN,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b0db4c98ad241d60e9ee997306b799919973a54d.jpg
早出来 3巻,https://www.dl.ndl.go.jp/api/iiif/8929717/manifest.json,kusazoushi,20,20,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929717/T0000001/full/full/0/default.jpg
水虎十弐品之圖,https://www.dl.ndl.go.jp/api/iiif/2543033/manifest.json,kusazoushi,2,2,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2543033/T0000001/full/full/0/default.jpg
富多高慢噺 3巻,https://www.dl.ndl.go.jp/api/iiif/8929690/manifest.json,kusazoushi,20,20,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929690/T0000001/full/full/0/default.jpg
桃太郎元服姿 2巻,https://www.dl.ndl.go.jp/api/iiif/8929836/manifest.json,kusazoushi,15,14,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929836/T0000001/full/full/0/default.jpg
大通其面影 2巻,https://www.dl.ndl.go.jp/api/iiif/10301304/manifest.json,kusazoushi,13,13,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301304/T0000001/full/full/0/default.jpg
妖相生の盃 2巻,https://www.dl.ndl.go.jp/api/iiif/10301454/manifest.json,kusazoushi,14,4,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301454/T0000001/full/full/0/default.jpg
怪物つれつれ草 : 2巻,https://www.dl.ndl.go.jp/api/iiif/9892727/manifest.json,kusazoushi,17,17,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892727/T0000001/full/full/0/default.jpg
化物世界夜半嵐 : 3巻,https://www.dl.ndl.go.jp/api/iiif/9892992/manifest.json,kusazoushi,20,20,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892992/T0000001/full/full/0/default.jpg
珍説女天狗 2巻,https://www.dl.ndl.go.jp/api/iiif/8929660/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929660/T0000001/full/full/0/default.jpg
道笑双六,https://www.dl.ndl.go.jp/api/iiif/8929679/manifest.json,kusazoushi,18,18,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929679/T0000001/full/full/0/default.jpg
彩色美津朝,https://www.dl.ndl.go.jp/api/iiif/1288347/manifest.json,kusazoushi,11,11,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1288347/T0000001/full/full/0/default.jpg
化物仲間破 : 2巻,https://www.dl.ndl.go.jp/api/iiif/9892467/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892467/T0000001/full/full/0/default.jpg
化物和本草 : 3巻,https://www.dl.ndl.go.jp/api/iiif/9892852/manifest.json,kusazoushi,19,19,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892852/T0000001/full/full/0/default.jpg
化物太平記 3巻,https://www.dl.ndl.go.jp/api/iiif/8929731/manifest.json,kusazoushi,20,20,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929731/T0000001/full/full/0/default.jpg
化物見世開 : 2巻,https://www.dl.ndl.go.jp/api/iiif/9892906/manifest.json,kusazoushi,16,16,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892906/T0000001/full/full/0/default.jpg
千里走虎之子欲 2巻,https://www.dl.ndl.go.jp/api/iiif/8929603/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929603/T0000001/full/full/0/default.jpg
交古勢昔咄 : 2巻,https://www.dl.ndl.go.jp/api/iiif/9892571/manifest.json,kusazoushi,18,18,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892571/T0000001/full/full/0/default.jpg
見通占 : 3巻,https://www.dl.ndl.go.jp/api/iiif/9892584/manifest.json,kusazoushi,20,20,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892584/T0000001/full/full/0/default.jpg
信有奇怪会,https://www.dl.ndl.go.jp/api/iiif/2534051/manifest.json,kusazoushi,19,12,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2534051/T0000001/full/full/0/default.jpg
日本大化物,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/37868954-fa2d-44ab-8c26-90e9db80f3f5/manifest,kusazoushi,12,2,東京大学総合図書館 General Library in the University of Tokyo, JAPAN,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/bb22861a80db6f1db71c64d74edc7a524e421249.jpg
歌の化物一寺再興 : 2巻,https://www.dl.ndl.go.jp/api/iiif/9892759/manifest.json,kusazoushi,19,19,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892759/T0000001/full/full/0/default.jpg
頓作時雨月 3巻,https://www.dl.ndl.go.jp/api/iiif/2533929/manifest.json,kusazoushi,24,18,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2533929/T0000001/full/full/0/default.jpg
大昔化物双紙 2巻,https://www.dl.ndl.go.jp/api/iiif/8929342/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929342/T0000001/full/full/0/default.jpg
紺屋百物語 : 3巻,https://www.dl.ndl.go.jp/api/iiif/9892528/manifest.json,kusazoushi,24,24,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892528/T0000001/full/full/0/default.jpg
大時代唐土化物 3巻. 曽我太夫染,https://www.dl.ndl.go.jp/api/iiif/10301039/manifest.json,kusazoushi,38,38,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301039/T0000001/full/full/0/default.jpg
御代参丑時詣 : 3巻,https://www.dl.ndl.go.jp/api/iiif/9892579/manifest.json,kusazoushi,21,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892579/T0000001/full/full/0/default.jpg
万物小遣帳 : 2巻,https://www.dl.ndl.go.jp/api/iiif/9892559/manifest.json,kusazoushi,18,18,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892559/T0000001/full/full/0/default.jpg
思事夢濃枕 3巻,https://www.dl.ndl.go.jp/api/iiif/10301044/manifest.json,kusazoushi,18,10,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301044/T0000001/full/full/0/default.jpg
大時代唐土化物 3巻,https://www.dl.ndl.go.jp/api/iiif/2534049/manifest.json,kusazoushi,26,3,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2534049/T0000001/full/full/0/default.jpg
化物尽 4巻,https://www.dl.ndl.go.jp/api/iiif/8929729/manifest.json,kusazoushi,23,23,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929729/T0000001/full/full/0/default.jpg
大通人穴[サガシ] 3巻,https://www.dl.ndl.go.jp/api/iiif/10301303/manifest.json,kusazoushi,20,18,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301303/T0000001/full/full/0/default.jpg
紙屑身上噺 : 3巻,https://www.dl.ndl.go.jp/api/iiif/9892462/manifest.json,kusazoushi,21,21,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892462/T0000001/full/full/0/default.jpg
天竺儲之筋 / 市場通笑作,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/584a0972-7bad-44e1-ab90-004626f1a801/manifest,kusazoushi,16,16,東京大学総合図書館 General Library in the University of Tokyo, JAPAN,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/3ed2c95320780df590cb95b6f7d62d51fb4052fa.jpg
百鬼夜行 3巻拾遺3巻. [1],https://www.dl.ndl.go.jp/api/iiif/2553975/manifest.json,kusazoushi,40,39,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2553975/T0000001/full/full/0/default.jpg
怪談御伽童 5巻. [1],https://www.dl.ndl.go.jp/api/iiif/2554407/manifest.json,kusazoushi,42,42,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2554407/T0000001/full/full/0/default.jpg
鳴呼不侭世之助噺 : 3巻,https://www.dl.ndl.go.jp/api/iiif/9892570/manifest.json,kusazoushi,20,20,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892570/T0000001/full/full/0/default.jpg
姉二十一妹恋聟 2巻,https://www.dl.ndl.go.jp/api/iiif/8929279/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929279/T0000001/full/full/0/default.jpg
瞻雪榮鉢樹 : 中村座,https://www.dl.ndl.go.jp/api/iiif/2533997/manifest.json,kusazoushi,16,6,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2533997/T0000001/full/full/0/default.jpg
大磯地蔵咄 2巻,https://www.dl.ndl.go.jp/api/iiif/8929331/manifest.json,kusazoushi,16,16,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929331/T0000001/full/full/0/default.jpg
茶羅毛通人 3巻,https://www.dl.ndl.go.jp/api/iiif/8929646/manifest.json,kusazoushi,20,20,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929646/T0000001/full/full/0/default.jpg
伊達錦對将 : 森田座,https://www.dl.ndl.go.jp/api/iiif/2534011/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2534011/T0000001/full/full/0/default.jpg
神田与吉一代記 : 3巻,https://www.dl.ndl.go.jp/api/iiif/9892438/manifest.json,kusazoushi,22,22,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892438/T0000001/full/full/0/default.jpg
近頃嶋めぐり 3巻,https://www.dl.ndl.go.jp/api/iiif/10301320/manifest.json,kusazoushi,18,18,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301320/T0000001/full/full/0/default.jpg
長生虎之巻 3巻,https://www.dl.ndl.go.jp/api/iiif/8929658/manifest.json,kusazoushi,18,2,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929658/T0000001/full/full/0/default.jpg
烏行水諺草 3巻,https://www.dl.ndl.go.jp/api/iiif/10301116/manifest.json,kusazoushi,20,20,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301116/T0000001/full/full/0/default.jpg
化物三ツ目大ほうい 2巻,https://www.dl.ndl.go.jp/api/iiif/8929736/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929736/T0000001/full/full/0/default.jpg
縦筒放唐の噺 3巻,https://www.dl.ndl.go.jp/api/iiif/2542783/manifest.json,kusazoushi,23,23,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2542783/T0000001/full/full/0/default.jpg
山谷通伏猪の床,https://www.dl.ndl.go.jp/api/iiif/2534048/manifest.json,kusazoushi,22,6,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2534048/T0000001/full/full/0/default.jpg
奥州咄 3巻,https://www.dl.ndl.go.jp/api/iiif/8929329/manifest.json,kusazoushi,17,17,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929329/T0000001/full/full/0/default.jpg
二日替 : 2巻,https://www.dl.ndl.go.jp/api/iiif/9892661/manifest.json,kusazoushi,17,17,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892661/T0000001/full/full/0/default.jpg
色男其処此処 3巻,https://www.dl.ndl.go.jp/api/iiif/8929298/manifest.json,kusazoushi,18,18,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929298/T0000001/full/full/0/default.jpg
牡丹餅棚有 / 市場通笑作,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/b11fbdec-4a41-4811-b2ae-0629d42dd6d1/manifest,kusazoushi,18,15,東京大学総合図書館 General Library in the University of Tokyo, JAPAN,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/800e9be434e09efa8d85f345bcacca26125d8cd9.jpg
間違月夜鍋 2巻,https://www.dl.ndl.go.jp/api/iiif/8929791/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929791/T0000001/full/full/0/default.jpg
地獄沙汰金次第 : 2巻,https://www.dl.ndl.go.jp/api/iiif/9892582/manifest.json,kusazoushi,16,5,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892582/T0000001/full/full/0/default.jpg
妖怪仕内評判記 : 2巻,https://www.dl.ndl.go.jp/api/iiif/9892372/manifest.json,kusazoushi,17,17,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892372/T0000001/full/full/0/default.jpg
新例矢口渡 3巻,https://www.dl.ndl.go.jp/api/iiif/10301267/manifest.json,kusazoushi,18,3,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301267/T0000001/full/full/0/default.jpg
百鬼徒然袋 3巻. [2],https://www.dl.ndl.go.jp/api/iiif/2551543/manifest.json,kusazoushi,14,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2551543/T0000001/full/full/0/default.jpg
通増安宅関 2巻,https://www.dl.ndl.go.jp/api/iiif/8929900/manifest.json,kusazoushi,17,17,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929900/T0000001/full/full/0/default.jpg
狆の嫁入 2巻,https://www.dl.ndl.go.jp/api/iiif/10301357/manifest.json,kusazoushi,13,13,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301357/T0000001/full/full/0/default.jpg
剛屋敷,https://www.dl.ndl.go.jp/api/iiif/8929908/manifest.json,kusazoushi,15,4,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929908/T0000001/full/full/0/default.jpg
美南見十二候 [九月],https://www.dl.ndl.go.jp/api/iiif/10317829/manifest.json,kusazoushi,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10317829/T0000001/full/full/0/default.jpg
百鬼夜行 3巻拾遺3巻. [2],https://www.dl.ndl.go.jp/api/iiif/2553976/manifest.json,kusazoushi,40,40,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2553976/T0000001/full/full/0/default.jpg
鬼子宝 3巻,https://www.dl.ndl.go.jp/api/iiif/8929365/manifest.json,kusazoushi,18,18,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929365/T0000001/full/full/0/default.jpg
通人為真似 : 2巻,https://www.dl.ndl.go.jp/api/iiif/9892436/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892436/T0000001/full/full/0/default.jpg
竜宮苦界玉手箱 : 3巻,https://www.dl.ndl.go.jp/api/iiif/9892834/manifest.json,kusazoushi,24,24,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892834/T0000001/full/full/0/default.jpg
年中行状記 : 2巻,https://www.dl.ndl.go.jp/api/iiif/9893054/manifest.json,kusazoushi,17,17,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9893054/T0000001/full/full/0/default.jpg
化物世帯氣質,https://www.dl.ndl.go.jp/api/iiif/10301810/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301810/T0000001/full/full/0/default.jpg
止而道致虚録 3巻,https://www.dl.ndl.go.jp/api/iiif/10301668/manifest.json,kusazoushi,19,17,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301668/T0000001/full/full/0/default.jpg
日本阿闍世太子 / 津打治兵衛作,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/af471604-b133-429f-b383-0f9dd41818ca/manifest,kusazoushi,15,3,東京大学総合図書館 General Library in the University of Tokyo, JAPAN,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/d428d50dab2d16151df0c9cb8e5809442ed143f1.jpg
児訓影絵喩 3巻,https://www.dl.ndl.go.jp/api/iiif/8929559/manifest.json,kusazoushi,19,8,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929559/T0000001/full/full/0/default.jpg
飲中八人前 3巻,https://www.dl.ndl.go.jp/api/iiif/8929301/manifest.json,kusazoushi,17,17,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929301/T0000001/full/full/0/default.jpg
親父布子鳶握 3巻,https://www.dl.ndl.go.jp/api/iiif/10301045/manifest.json,kusazoushi,20,20,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301045/T0000001/full/full/0/default.jpg
親動性桃太郎 3巻,https://www.dl.ndl.go.jp/api/iiif/10301046/manifest.json,kusazoushi,18,18,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301046/T0000001/full/full/0/default.jpg
化物昼寝鼾 2巻,https://www.dl.ndl.go.jp/api/iiif/8929734/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929734/T0000001/full/full/0/default.jpg
とんだ茶釜 2巻,https://www.dl.ndl.go.jp/api/iiif/10301385/manifest.json,kusazoushi,16,16,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301385/T0000001/full/full/0/default.jpg
夭怪着到牒 2巻,https://www.dl.ndl.go.jp/api/iiif/8929732/manifest.json,kusazoushi,13,13,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929732/T0000001/full/full/0/default.jpg
作意妖恐懼感心 2巻,https://www.dl.ndl.go.jp/api/iiif/8929801/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929801/T0000001/full/full/0/default.jpg
化物大閉口 2巻,https://www.dl.ndl.go.jp/api/iiif/8929730/manifest.json,kusazoushi,16,16,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929730/T0000001/full/full/0/default.jpg
花の春上手談義 2巻,https://www.dl.ndl.go.jp/api/iiif/8929753/manifest.json,kusazoushi,15,3,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929753/T0000001/full/full/0/default.jpg
百鬼徒然袋 3巻. [1],https://www.dl.ndl.go.jp/api/iiif/2551542/manifest.json,kusazoushi,14,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2551542/T0000001/full/full/0/default.jpg
徳若水縁起金性 / 樹下石上作,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/b19e9467-a008-47aa-bcf8-86daf183a082/manifest,kusazoushi,20,20,東京大学総合図書館 General Library in the University of Tokyo, JAPAN,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/87d938e115604e737ea50b2bcbefb854aa5671e2.jpg
草紙の曙 3巻,https://www.dl.ndl.go.jp/api/iiif/8929606/manifest.json,kusazoushi,20,20,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929606/T0000001/full/full/0/default.jpg
怪談御伽童 5巻. [2],https://www.dl.ndl.go.jp/api/iiif/2554408/manifest.json,kusazoushi,61,24,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2554408/T0000001/full/full/0/default.jpg
蟹牛房挟多 3巻,https://www.dl.ndl.go.jp/api/iiif/8929438/manifest.json,kusazoushi,20,20,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929438/T0000001/full/full/0/default.jpg
虚言弥二郎傾城誠 3巻,https://www.dl.ndl.go.jp/api/iiif/8929306/manifest.json,kusazoushi,18,18,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929306/T0000001/full/full/0/default.jpg
化物通人寝言 : 2巻,https://www.dl.ndl.go.jp/api/iiif/9892574/manifest.json,kusazoushi,17,17,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892574/T0000001/full/full/0/default.jpg
鎌倉山紅葉浮名,https://www.dl.ndl.go.jp/api/iiif/10301111/manifest.json,kusazoushi,18,18,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301111/T0000001/full/full/0/default.jpg
[しのだづまつりぎつね付あべの清明出生],https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/7551f285-e720-4a33-87cd-6d0d7208721e/manifest,kusazoushi,22,22,東京大学総合図書館 General Library in the University of Tokyo, JAPAN,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/3b4de65209f06785c3fc1c2b9a8ca23f60607a32.jpg
藝者五人娘 2巻,https://www.dl.ndl.go.jp/api/iiif/8929902/manifest.json,kusazoushi,17,14,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929902/T0000001/full/full/0/default.jpg
亀山人家妖 3巻,https://www.dl.ndl.go.jp/api/iiif/8929457/manifest.json,kusazoushi,20,20,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929457/T0000001/full/full/0/default.jpg
化物夜更顔見世 2巻,https://www.dl.ndl.go.jp/api/iiif/8929737/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929737/T0000001/full/full/0/default.jpg
