id	label	manifestUrl	projectId	size	progress	attribution	thumbnail
0417626052B1FAFB3BC2863287A3EC8A	機織彙編 5巻. [1]	https://www.dl.ndl.go.jp/api/iiif/2556798/manifest.json	industry	53	53	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2556798/T0000001/full/full/0/default.jpg
0B8A43919D9EB0125FF40A1A2BCD5CBB	蚕養守護神畧縁起	https://kokusho.nijl.ac.jp/biblio/100073024/manifest	industry	8	8	岐阜県図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100073024/v4/0221/0221-0046006/0221-0046006-0000.tif/full/400,/0/default.jpg
16B79EDE398A8C938FE063253CC7E661	養蠶實驗録後編	https://kokusho.nijl.ac.jp/biblio/100369680/manifest	industry	47	40	東京大学農学生命科学図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100369680/v4/TOKY/TOKY-01588/TOKY-01588-00000.tif/full/400,/0/default.jpg
1AF90597371B9C87960CB3FE62C2678E	養蚕往来	https://www.dl.ndl.go.jp/api/iiif/2536916/manifest.json	industry	15	15	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2536916/T0000001/full/full/0/default.jpg
27C0D53D9CE2E2505B45769037418DC8	蚕飼養法記	https://www.dl.ndl.go.jp/api/iiif/2537092/manifest.json	industry	31	12	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2537092/T0000001/full/full/0/default.jpg
2F08DEF3136E4E2F0B37E91E91AAE41D	養蚕秘録 3巻. [1]	https://www.dl.ndl.go.jp/api/iiif/2556952/manifest.json	industry	34	34	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2556952/T0000001/full/full/0/default.jpg
2FC8B988C5D360D8FDED17A78FF10C43	養蚕女児訓	https://www.dl.ndl.go.jp/api/iiif/2541251/manifest.json	industry	53	50	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2541251/T0000001/full/full/0/default.jpg
395033875B103AD35ADC590C633FB07A	養蚕録	https://www.dl.ndl.go.jp/api/iiif/2536019/manifest.json	industry	16	15	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2536019/T0000001/full/full/0/default.jpg
3964E9144A7377A63FAF069465DD1FF1	養蚕秘録 3巻. [3]	https://www.dl.ndl.go.jp/api/iiif/2556954/manifest.json	industry	31	31	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2556954/T0000001/full/full/0/default.jpg
3CB63FD7FA986DC9A2266B896F386A37	蚕影山畧縁起	https://kokusho.nijl.ac.jp/biblio/200011846/manifest	industry	8	4	国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/200011846/v4/NIIP/YA1-0219/YA1-0219-00001.tif/full/400,/0/default.jpg
