label,manifestUrl,projectId,size,progress,attribution,thumbnail
中山伝信録 巻五,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78305/manifest.json,ryukyu,58,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW783(5)%2FHW783(5)_001.tif/full/400,/0/default.jpg
琉球人来朝記 三、四,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na09801/manifest.json,ryukyu,31,31,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA098_01%2FNA098_01_001.tif/full/400,/0/default.jpg
中山聘使畧,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw4681/manifest.json,ryukyu,20,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW468a%2FHW468a_001.tif/full/400,/0/default.jpg
琉球人行列記,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw44802/manifest.json,ryukyu,22,22,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW448(2)%2FHW448(2)_001.tif/full/400,/0/default.jpg
内国地図 山陰道之部、山陽道之部、南海道之部 利,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw48403/manifest.json,ryukyu,31,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW484(3)%2FHW484(3)_001.tif/full/400,/0/default.jpg
中山伝信録 巻三,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78203/manifest.json,ryukyu,52,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW782(3)%2FHW782(3)_001.tif/full/400,/0/default.jpg
沖縄県地誌畧,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw47033/manifest.json,ryukyu,42,42,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW470c-3%2FHW470c-3_001.tif/full/400,/0/default.jpg
満次郎漂流記,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na04901/manifest.json,ryukyu,22,22,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA049_01%2FNA049_01_001.tif/full/400,/0/default.jpg
琉球人姓名書 寛政二年度,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na04801/manifest.json,ryukyu,12,12,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA048_01%2FNA048_01_001.tif/full/400,/0/default.jpg
中山伝信録 巻一,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78401/manifest.json,ryukyu,49,49,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW784(1)%2FHW784(1)_001.tif/full/400,/0/default.jpg
中山伝信録 巻一,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78201/manifest.json,ryukyu,53,53,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW782(1)%2FHW782(1)_001.tif/full/400,/0/default.jpg
琉球人大行列記 来朝新板絵入,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na09301/manifest.json,ryukyu,28,27,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA093_01%2FNA093_01_001.tif/full/400,/0/default.jpg
琉球状,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na01701/manifest.json,ryukyu,12,12,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA017_01%2FNA017_01_001.tif/full/400,/0/default.jpg
琉球人行列記,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw44804/manifest.json,ryukyu,25,25,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW448(4)%2FHW448(4)_001.tif/full/400,/0/default.jpg
琉球人行列記 天保3年,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na08901/manifest.json,ryukyu,23,23,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA089_01%2FNA089_01_001.tif/full/400,/0/default.jpg
大日本分境図成,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw475/manifest.json,ryukyu,26,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW475%2FHW475_001.tif/full/400,/0/default.jpg
大日本籌海全図 利,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw48504/manifest.json,ryukyu,28,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW485(4)%2FHW485(4)_001.tif/full/400,/0/default.jpg
沖縄県管内全図,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw477/manifest.json,ryukyu,5,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW477%2FHW477_001.tif/full/400,/0/default.jpg
沖縄口承文芸,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na05401/manifest.json,ryukyu,13,13,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA054_01%2FNA054_01_001.tif/full/400,/0/default.jpg
琉球沿革志 下,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw51702/manifest.json,ryukyu,86,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW517(2)%2FHW517(2)_001.tif/full/400,/0/default.jpg
下等小学日本地誌略図問答〔巻上〕 諳射日本地図 畿内東海道之部,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw48602/manifest.json,ryukyu,17,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW486(2)%2FHW486(2)_001.tif/full/400,/0/default.jpg
琉球人御礼の次第,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw466/manifest.json,ryukyu,12,12,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW466%2FHW466_001.tif/full/400,/0/default.jpg
琉球人来朝記 八、九,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na10001/manifest.json,ryukyu,26,26,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA100_01%2FNA100_01_001.tif/full/400,/0/default.jpg
琉球解語,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw449/manifest.json,ryukyu,24,1,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW449%2FHW449_001.tif/full/400,/0/default.jpg
琉球処分提網,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na08801/manifest.json,ryukyu,52,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA088_01%2FNA088_01_001.tif/full/400,/0/default.jpg
琉球王府花押印状 大里王子朝教 四月十六日,https://shimuchi.lib.u-ryukyu.ac.jp/collection/other/ot04102/manifest.json,ryukyu,1,1,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/OT041_02%2FOT041_02_001.tif/full/400,/0/default.jpg
中山伝信録 巻五,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78505/manifest.json,ryukyu,55,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW785(5)%2FHW785(5)_001.tif/full/400,/0/default.jpg
琉球藩史 一之巻,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw4903101/manifest.json,ryukyu,64,44,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW490-c1(1)%2FHW490-c1(1)_001.tif/full/400,/0/default.jpg
中山国使略,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw467/manifest.json,ryukyu,12,12,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW467%2FHW467_001.tif/full/400,/0/default.jpg
中山聘使畧,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw4683/manifest.json,ryukyu,18,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW468c%2FHW468c_001.tif/full/400,/0/default.jpg
宝永七庚寅年琉球国来聘使日記,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw443/manifest.json,ryukyu,51,51,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW443%2FHW443_001.tif/full/400,/0/default.jpg
天保二年長崎へ問合上田久より直ニ届状 安東弥左衛門江問合,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw503/manifest.json,ryukyu,12,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW503%2FHW503_001.tif/full/400,/0/default.jpg
支那冊封使来琉諸記 上巻,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na00801/manifest.json,ryukyu,155,5,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA008_01%2FNA008_01_001.tif/full/400,/0/default.jpg
琉球国三省并諸島之図,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw482/manifest.json,ryukyu,3,2,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW482%2FHW482_001.tif/full/400,/0/default.jpg
琉球新誌 図附 上,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw47330201/manifest.json,ryukyu,36,36,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW473c-02(1)%2FHW473c-02(1)_001.tif/full/400,/0/default.jpg
島津家宛花押印状(二) 国吉親方 朝章,https://shimuchi.lib.u-ryukyu.ac.jp/collection/other/ot03702/manifest.json,ryukyu,1,1,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/OT037_02%2FOT037_02_001.tif/full/400,/0/default.jpg
中山伝信録 巻六,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78406/manifest.json,ryukyu,56,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW784(6)%2FHW784(6)_001.tif/full/400,/0/default.jpg
九州明細図,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw474/manifest.json,ryukyu,3,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW474%2FHW474_001.tif/full/400,/0/default.jpg
大日本国細図 西国之部 下,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw4793102/manifest.json,ryukyu,41,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW479c-1(2)%2FHW479c-1(2)_001.tif/full/400,/0/default.jpg
寛政二年八年琉球人来聘,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw442/manifest.json,ryukyu,111,111,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW442%2FHW442_001.tif/full/400,/0/default.jpg
中山伝信録 巻五,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78205/manifest.json,ryukyu,60,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW782(5)%2FHW782(5)_001.tif/full/400,/0/default.jpg
琉球王府花押印状 中山王（尚育） 四月六日,https://shimuchi.lib.u-ryukyu.ac.jp/collection/other/ot04103/manifest.json,ryukyu,1,1,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/OT041_03%2FOT041_03_001.tif/full/400,/0/default.jpg
沖縄志略 一名琉球志略 全,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw50532/manifest.json,ryukyu,38,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW505c-2%2FHW505c-2_001.tif/full/400,/0/default.jpg
沖縄固有信仰のおとろえ,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na05301/manifest.json,ryukyu,12,12,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA053_01%2FNA053_01_001.tif/full/400,/0/default.jpg
島津家宛花押印状(四) 小禄親方 良恭,https://shimuchi.lib.u-ryukyu.ac.jp/collection/other/ot03704/manifest.json,ryukyu,1,1,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/OT037_04%2FOT037_04_001.tif/full/400,/0/default.jpg
琉球入貢紀畧,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw461/manifest.json,ryukyu,28,28,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW461%2FHW461_001.tif/full/400,/0/default.jpg
琉球唱曲,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw465/manifest.json,ryukyu,6,6,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW465%2FHW465_001.tif/full/400,/0/default.jpg
琉球解語,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw44932/manifest.json,ryukyu,21,21,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW449-c2%2FHW449-c2_001.tif/full/400,/0/default.jpg
中山伝信録 巻六,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78604/manifest.json,ryukyu,52,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW786(4)%2FHW786(4)_001.tif/full/400,/0/default.jpg
中山伝信録 巻六,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78506/manifest.json,ryukyu,53,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW785(6)%2FHW785(6)_001.tif/full/400,/0/default.jpg
中山伝信録 巻三,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78403/manifest.json,ryukyu,63,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW784(3)%2FHW784(3)_001.tif/full/400,/0/default.jpg
貢納物品領収旧藩慣例並ニ置県後取扱順序,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na01901/manifest.json,ryukyu,15,15,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA019_01%2FNA019_01_001.tif/full/400,/0/default.jpg
南島志 全,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na08701/manifest.json,ryukyu,48,48,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA087_01%2FNA087_01_001.tif/full/400,/0/default.jpg
骨董録,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw520/manifest.json,ryukyu,89,89,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW520%2FHW520_001.tif/full/400,/0/default.jpg
琉球人行列附 嘉永三庚戌年十一月,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na09001/manifest.json,ryukyu,10,10,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA090_01%2FNA090_01_001.tif/full/400,/0/default.jpg
中山伝信録 巻四、巻五,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78603/manifest.json,ryukyu,86,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW786(3)%2FHW786(3)_001.tif/full/400,/0/default.jpg
