filename	status	image
001.txt	completed	https://dl.ndl.go.jp/api/iiif/835384/R0000001/full/full/0/default.jpg	https://dl.ndl.go.jp/api/iiif/835384/canvas/1
002.txt	completed	https://dl.ndl.go.jp/api/iiif/835384/R0000002/full/full/0/default.jpg	https://dl.ndl.go.jp/api/iiif/835384/canvas/2
003.txt	completed	https://dl.ndl.go.jp/api/iiif/835384/R0000003/full/full/0/default.jpg	https://dl.ndl.go.jp/api/iiif/835384/canvas/3
004.txt	completed	https://dl.ndl.go.jp/api/iiif/835384/R0000004/full/full/0/default.jpg	https://dl.ndl.go.jp/api/iiif/835384/canvas/4
005.txt	completed	https://dl.ndl.go.jp/api/iiif/835384/R0000005/full/full/0/default.jpg	https://dl.ndl.go.jp/api/iiif/835384/canvas/5
006.txt	completed	https://dl.ndl.go.jp/api/iiif/835384/R0000006/full/full/0/default.jpg	https://dl.ndl.go.jp/api/iiif/835384/canvas/6
007.txt	completed	https://dl.ndl.go.jp/api/iiif/835384/R0000007/full/full/0/default.jpg	https://dl.ndl.go.jp/api/iiif/835384/canvas/7
008.txt	completed	https://dl.ndl.go.jp/api/iiif/835384/R0000008/full/full/0/default.jpg	https://dl.ndl.go.jp/api/iiif/835384/canvas/8
009.txt	completed	https://dl.ndl.go.jp/api/iiif/835384/R0000009/full/full/0/default.jpg	https://dl.ndl.go.jp/api/iiif/835384/canvas/9
