id	label	manifestUrl	projectId	size	progress	attribution	thumbnail
f2ff340e40d20752ccc98a02a6220901	薩琉軍記_全頁	https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/HW616/manifest.json	atsuryugunkihw616	158	0	University of the Ryukyus Library	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW616%2FHW616_001.tif/full/200,/0/default.jpg
