label,manifestUrl,projectId,size,progress,attribution,thumbnail
料理物語,https://kotenseki.nijl.ac.jp/biblio/200021646/manifest,cooking,34,4,国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/200021646/v4/NIIP/049-0066/049-0066-00001.tif/full/400,/0/default.jpg
豆腐百珍. 続編,https://www.dl.ndl.go.jp/api/iiif/2536546/manifest.json,cooking,67,66,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2536546/T0000001/full/full/0/default.jpg
料理沿革大概/懐石四季の友,https://kotenseki.nijl.ac.jp/biblio/100250925/manifest,cooking,57,5,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100250925/v4/AJNM/AJNM-00252/AJNM-00252-00001.tif/full/400,/0/default.jpg
当世料理筌,https://kotenseki.nijl.ac.jp/biblio/100097783/manifest,cooking,33,0,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100097783/v4/0244/0244-0197004/0244-0197004-0000.tif/full/400,/0/default.jpg
播川小平次家伝万料理集書,https://kotenseki.nijl.ac.jp/biblio/100307632/manifest,cooking,40,6,仙台市民図書館 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100307632/v4/SECL/SECL-27620/SECL-27620-00001.tif/full/400,/0/default.jpg
精進献立集,https://kotenseki.nijl.ac.jp/biblio/200021630/manifest,cooking,66,0,国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/200021630/v4/NIIP/049-0022/049-0022-00001.tif/full/400,/0/default.jpg
四条流/料理調整聞取全書,https://kotenseki.nijl.ac.jp/biblio/100249813/manifest,cooking,38,2,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249813/v4/AJNM/AJNM-00300/AJNM-00300-00001.tif/full/400,/0/default.jpg
料理聞書,https://kotenseki.nijl.ac.jp/biblio/100249880/manifest,cooking,63,0,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249880/v4/AJNM/AJNM-00344/AJNM-00344-00001.tif/full/400,/0/default.jpg
会席料理帳,https://kotenseki.nijl.ac.jp/biblio/100249772/manifest,cooking,35,2,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249772/v4/AJNM/AJNM-00257/AJNM-00257-00001.tif/full/400,/0/default.jpg
料理選,https://kotenseki.nijl.ac.jp/biblio/100249465/manifest,cooking,31,0,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249465/v4/AJNM/AJNM-00080/AJNM-00080-00001.tif/full/400,/0/default.jpg
料理切形秘伝抄,https://kotenseki.nijl.ac.jp/biblio/100134513/manifest,cooking,202,0,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100134513/v4/0244/0244-0306007/0244-0306007-0000.tif/full/400,/0/default.jpg
料理早指南,https://kotenseki.nijl.ac.jp/biblio/100134493/manifest,cooking,41,0,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100134493/v4/0244/0244-0304004/0244-0304004-0000.tif/full/400,/0/default.jpg
料理指南,https://kotenseki.nijl.ac.jp/biblio/100249859/manifest,cooking,15,3,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249859/v4/AJNM/AJNM-00325/AJNM-00325-00001.tif/full/400,/0/default.jpg
節用料理大全,https://kotenseki.nijl.ac.jp/biblio/200021614/manifest,cooking,87,3,国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/200021614/v4/NIIP/049-0016/049-0016-00001.tif/full/400,/0/default.jpg
海鰻百珍,https://kotenseki.nijl.ac.jp/biblio/100134521/manifest,cooking,46,46,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100134521/v4/0244/0244-0307008/0244-0307008-0000.tif/full/400,/0/default.jpg
西洋/料理新書,https://kotenseki.nijl.ac.jp/biblio/100249684/manifest,cooking,49,49,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249684/v4/AJNM/AJNM-00231/AJNM-00231-00001.tif/full/400,/0/default.jpg
柚珍秘密箱,https://kotenseki.nijl.ac.jp/biblio/100249433/manifest,cooking,31,0,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249433/v4/AJNM/AJNM-00065/AJNM-00065-00001.tif/full/400,/0/default.jpg
年中番菜録,https://kotenseki.nijl.ac.jp/biblio/100249889/manifest,cooking,48,8,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249889/v4/AJNM/AJNM-00352/AJNM-00352-00001.tif/full/400,/0/default.jpg
四条流料理秘伝書,https://kotenseki.nijl.ac.jp/biblio/100249391/manifest,cooking,68,1,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249391/v4/AJNM/AJNM-00053/AJNM-00053-00001.tif/full/400,/0/default.jpg
御料理献立,https://kotenseki.nijl.ac.jp/biblio/100097762/manifest,cooking,84,3,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100097762/v4/0244/0244-0193011/0244-0193011-0000.tif/full/400,/0/default.jpg
料理綱目調味抄,https://kotenseki.nijl.ac.jp/biblio/100249774/manifest,cooking,29,0,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249774/v4/AJNM/AJNM-00259/AJNM-00259-00001.tif/full/400,/0/default.jpg
料理一色集,https://kotenseki.nijl.ac.jp/biblio/100097786/manifest,cooking,71,0,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100097786/v4/0244/0244-0198004/0244-0198004-0000.tif/full/400,/0/default.jpg
万宝料理秘密箱,https://kotenseki.nijl.ac.jp/biblio/100249426/manifest,cooking,94,0,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249426/v4/AJNM/AJNM-00062/AJNM-00062-00001.tif/full/400,/0/default.jpg
食道記 2巻,https://rmda.kulib.kyoto-u.ac.jp/iiif/metadata_manifest/RB00003317/manifest.json,cooking,95,0,,https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00003317/RB00003317_00001_0.ptif/full/400,/0/default.jpg
四季漬物鹽嘉言,https://www.dl.ndl.go.jp/api/iiif/2536831/manifest.json,cooking,36,36,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2536831/T0000001/full/full/0/default.jpg
献達料理組私記,https://kotenseki.nijl.ac.jp/biblio/100249862/manifest,cooking,61,0,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249862/v4/AJNM/AJNM-00328/AJNM-00328-00001.tif/full/400,/0/default.jpg
醤油集説,https://kotenseki.nijl.ac.jp/biblio/100249877/manifest,cooking,15,15,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249877/v4/AJNM/AJNM-00341/AJNM-00341-00001.tif/full/400,/0/default.jpg
蒟蒻百珍,https://kotenseki.nijl.ac.jp/biblio/100134522/manifest,cooking,44,44,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100134522/v4/0244/0244-0307009/0244-0307009-0000.tif/full/400,/0/default.jpg
料理秘事記,https://kotenseki.nijl.ac.jp/biblio/100249473/manifest,cooking,80,0,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249473/v4/AJNM/AJNM-00088/AJNM-00088-00001.tif/full/400,/0/default.jpg
豆腐百珍. [正編],https://www.dl.ndl.go.jp/api/iiif/2536494/manifest.json,cooking,44,37,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2536494/T0000001/full/full/0/default.jpg
当世料理,https://kotenseki.nijl.ac.jp/biblio/100249759/manifest,cooking,18,18,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249759/v4/AJNM/AJNM-00245/AJNM-00245-00001.tif/full/400,/0/default.jpg
会席料理献立集,https://kotenseki.nijl.ac.jp/biblio/100249364/manifest,cooking,61,9,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249364/v4/AJNM/AJNM-00034/AJNM-00034-00001.tif/full/400,/0/default.jpg
料理集,https://kotenseki.nijl.ac.jp/biblio/100134891/manifest,cooking,172,0,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100134891/v4/0244/0244-0330004/0244-0330004-0000.tif/full/400,/0/default.jpg
日用重宝魚類精進/料理早工風,https://kotenseki.nijl.ac.jp/biblio/100134515/manifest,cooking,3,0,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100134515/v4/0244/0244-0307002/0244-0307002-0000.tif/full/400,/0/default.jpg
切揃,https://kotenseki.nijl.ac.jp/biblio/100249499/manifest,cooking,79,0,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249499/v4/AJNM/AJNM-00101/AJNM-00101-00001.tif/full/400,/0/default.jpg
精進料理かやくの事他,https://kotenseki.nijl.ac.jp/biblio/100249910/manifest,cooking,17,1,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249910/v4/AJNM/AJNM-00263/AJNM-00263-00001.tif/full/400,/0/default.jpg
鯛百珍料理秘密箱,https://kotenseki.nijl.ac.jp/biblio/100249897/manifest,cooking,66,2,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249897/v4/AJNM/AJNM-00361/AJNM-00361-00001.tif/full/400,/0/default.jpg
精進料理通,https://kotenseki.nijl.ac.jp/biblio/100301978/manifest,cooking,47,0,横浜国立大学附属図書館 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100301978/v4/YKHM/YKHM-10159/YKHM-10159-00000.tif/full/400,/0/default.jpg
普茶料理抄,https://kotenseki.nijl.ac.jp/biblio/100134529/manifest,cooking,100,0,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100134529/v4/0244/0244-0308002/0244-0308002-0000.tif/full/400,/0/default.jpg
新編異国料理,https://kotenseki.nijl.ac.jp/biblio/100249322/manifest,cooking,25,11,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249322/v4/AJNM/AJNM-00011/AJNM-00011-00001.tif/full/400,/0/default.jpg
和蘭規式料理絵図,https://kotenseki.nijl.ac.jp/biblio/100309726/manifest,cooking,10,10,神戸大学附属図書館 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100309726/v4/KOBE/KOBE-10163/KOBE-10163-00001.tif/full/400,/0/default.jpg
水島流料理木具口伝抄,https://kotenseki.nijl.ac.jp/biblio/100097774/manifest,cooking,72,0,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100097774/v4/0244/0244-0196001/0244-0196001-0000.tif/full/400,/0/default.jpg
菓子話船橋,https://kotenseki.nijl.ac.jp/biblio/100249377/manifest,cooking,46,46,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249377/v4/AJNM/AJNM-00042/AJNM-00042-00001.tif/full/400,/0/default.jpg
江戸/料理集,https://kotenseki.nijl.ac.jp/biblio/200016866/manifest,cooking,1,1,国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/200016866/v4/NIIP/YA9-0478/YA9-0478-00013.tif/full/400,/0/default.jpg
料理次第,https://kotenseki.nijl.ac.jp/biblio/100097772/manifest,cooking,286,0,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100097772/v4/0244/0244-0195001/0244-0195001-0000.tif/full/400,/0/default.jpg
生間流式法秘書抜萃,https://kotenseki.nijl.ac.jp/biblio/100249868/manifest,cooking,282,1,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249868/v4/AJNM/AJNM-00333/AJNM-00333-00001.tif/full/400,/0/default.jpg
飯百珍伝,https://kotenseki.nijl.ac.jp/biblio/100249476/manifest,cooking,28,7,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249476/v4/AJNM/AJNM-00091/AJNM-00091-00001.tif/full/400,/0/default.jpg
献上料理集,https://kotenseki.nijl.ac.jp/biblio/100249812/manifest,cooking,154,37,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249812/v4/AJNM/AJNM-00277/AJNM-00277-00001.tif/full/400,/0/default.jpg
かてもの,https://www.dl.ndl.go.jp/api/iiif/2536792/manifest.json,cooking,30,30,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2536792/T0000001/full/full/0/default.jpg
料理節用,https://kotenseki.nijl.ac.jp/biblio/100249340/manifest,cooking,47,0,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249340/v4/AJNM/AJNM-00023/AJNM-00023-00001.tif/full/400,/0/default.jpg
即席料理/早指南,https://kotenseki.nijl.ac.jp/biblio/100134500/manifest,cooking,13,3,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100134500/v4/0244/0244-0305003/0244-0305003-0000.tif/full/400,/0/default.jpg
料理伊呂波庖丁,https://kotenseki.nijl.ac.jp/biblio/100097781/manifest,cooking,105,0,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100097781/v4/0244/0244-0197002/0244-0197002-0000.tif/full/400,/0/default.jpg
豆腐百珍余録,https://www.dl.ndl.go.jp/api/iiif/2536674/manifest.json,cooking,36,36,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2536674/T0000001/full/full/0/default.jpg
精進魚類間合料理/早速庖丁,https://kotenseki.nijl.ac.jp/biblio/100134518/manifest,cooking,5,5,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100134518/v4/0244/0244-0307005/0244-0307005-0000.tif/full/400,/0/default.jpg
会席料理細工庖丁,https://kotenseki.nijl.ac.jp/biblio/100249363/manifest,cooking,91,1,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249363/v4/AJNM/AJNM-00033/AJNM-00033-00001.tif/full/400,/0/default.jpg
普茶料理抄,https://kotenseki.nijl.ac.jp/biblio/100249521/manifest,cooking,42,3,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249521/v4/AJNM/AJNM-00119/AJNM-00119-00001.tif/full/400,/0/default.jpg
八百善料理通. 初編,https://www.dl.ndl.go.jp/api/iiif/2537453/manifest.json,cooking,10,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2537453/T0000001/full/full/0/default.jpg
御前菓子図式,https://kotenseki.nijl.ac.jp/biblio/100134533/manifest,cooking,62,55,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0000.tif/full/400,/0/default.jpg
四季献立集,https://kotenseki.nijl.ac.jp/biblio/100249770/manifest,cooking,37,1,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249770/v4/AJNM/AJNM-00255/AJNM-00255-00001.tif/full/400,/0/default.jpg
卓子料理仕様,https://kotenseki.nijl.ac.jp/biblio/100134482/manifest,cooking,44,0,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100134482/v4/0244/0244-0303003/0244-0303003-0000.tif/full/400,/0/default.jpg
手品伝授,https://kotenseki.nijl.ac.jp/biblio/100249777/manifest,cooking,20,12,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249777/v4/AJNM/AJNM-00264/AJNM-00264-00001.tif/full/400,/0/default.jpg
献立部類集,https://kotenseki.nijl.ac.jp/biblio/100239360/manifest,cooking,50,3,奈良女子大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100239360/v4/NARA/NARA-00186/NARA-00186-00000.tif/full/400,/0/default.jpg
料理早指南,https://kotenseki.nijl.ac.jp/biblio/100249500/manifest,cooking,136,0,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249500/v4/AJNM/AJNM-00102/AJNM-00102-00001.tif/full/400,/0/default.jpg
料理方心得之事,https://kotenseki.nijl.ac.jp/biblio/200021869/manifest,cooking,19,0,国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/200021869/v4/NIIP/049-0186/049-0186-00001.tif/full/400,/0/default.jpg
節用料理大全,https://kotenseki.nijl.ac.jp/biblio/100239198/manifest,cooking,90,0,奈良女子大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100239198/v4/NARA/NARA-00174/NARA-00174-00000.tif/full/400,/0/default.jpg
日用重宝魚類精進/料理早工風,https://kotenseki.nijl.ac.jp/biblio/100134516/manifest,cooking,3,0,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100134516/v4/0244/0244-0307003/0244-0307003-0000.tif/full/400,/0/default.jpg
妙喜庵茶事道具料理扣,https://www.dl.ndl.go.jp/api/iiif/2538475/manifest.json,cooking,18,2,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2538475/T0000001/full/full/0/default.jpg
料理秘伝抄,https://kotenseki.nijl.ac.jp/biblio/100249334/manifest,cooking,18,0,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249334/v4/AJNM/AJNM-00020/AJNM-00020-00001.tif/full/400,/0/default.jpg
即席庖丁,https://kotenseki.nijl.ac.jp/biblio/100097787/manifest,cooking,31,0,大阪府立大学学術情報センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100097787/v4/0244/0244-0198005/0244-0198005-0000.tif/full/400,/0/default.jpg
膳部料理抄,https://kotenseki.nijl.ac.jp/biblio/200021763/manifest,cooking,51,0,国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/200021763/v4/NIIP/049-0327/049-0327-00001.tif/full/400,/0/default.jpg
甘藷百珍,https://www.dl.ndl.go.jp/api/iiif/2536724/manifest.json,cooking,41,20,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2536724/T0000001/full/full/0/default.jpg
合類日用料理抄,https://kotenseki.nijl.ac.jp/biblio/100346966/manifest,cooking,118,68,東京学芸大学附属図書館 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100346966/v4/TKGK/TKGK-00131/TKGK-00131-00000.tif/full/400,/0/default.jpg
西洋料理通,https://kotenseki.nijl.ac.jp/biblio/100249802/manifest,cooking,104,6,味の素食の文化センター 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100249802/v4/AJNM/AJNM-00270/AJNM-00270-00001.tif/full/400,/0/default.jpg
