filename	status	image
001.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0000.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/1
002.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0001.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/2
003.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0002.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/3
004.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0003.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/4
005.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0004.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/5
006.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0005.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/6
007.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0006.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/7
008.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0007.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/8
009.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0008.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/9
010.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0009.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/10
011.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0010.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/11
012.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0011.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/12
013.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0012.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/13
014.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0013.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/14
015.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0014.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/15
016.txt	completed	https://kotenseki.nijl.ac.jp/api/iiif/100134533/v4/0244/0244-0308006/0244-0308006-0015.tif/full/full/0/default.jpg	https://kotenseki.nijl.ac.jp/biblio/100134533/canvas/16
