filename	status	image
001.txt	initiated	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082070/3082070_0000001.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page1
002.txt	initiated	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082071/3082071_0000002.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page2
003.txt	initiated	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082072/3082072_0000003.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page3
004.txt	initiated	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082073/3082073_0000004.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page4
005.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082074/3082074_0000005.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page5
006.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082075/3082075_0000006.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page6
007.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082076/3082076_0000007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page7
008.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082077/3082077_0000008.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page8
009.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082078/3082078_0000009.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page9
010.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082079/3082079_0000010.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page10
011.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082080/3082080_0000011.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page11
012.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082081/3082081_0000012.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page12
013.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082082/3082082_0000013.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page13
014.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082083/3082083_0000014.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page14
015.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082084/3082084_0000015.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page15
016.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082085/3082085_0000016.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page16
017.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082086/3082086_0000017.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page17
018.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082087/3082087_0000018.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page18
019.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082088/3082088_0000019.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page19
020.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082089/3082089_0000020.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page20
021.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082090/3082090_0000021.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page21
022.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082091/3082091_0000022.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page22
023.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082092/3082092_0000023.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page23
024.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082093/3082093_0000024.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page24
025.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082094/3082094_0000025.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page25
026.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082095/3082095_0000026.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page26
027.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082096/3082096_0000027.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page27
028.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082097/3082097_0000028.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page28
029.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082098/3082098_0000029.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page29
030.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082099/3082099_0000030.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page30
031.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082100/3082100_0000031.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page31
032.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082101/3082101_0000032.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page32
033.txt	default	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/2007134/3082102/3082102_0000033.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-011-2007134-0/page33
