label,manifestUrl,projectId,size,progress,attribution,thumbnail
賀茂社記録. 第8冊,https://dl.ndl.go.jp/api/iiif/2540532/manifest.json,kamosha,78,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540532/T0000001/full/full/0/default.jpg
賀茂社記録. 第29冊,https://dl.ndl.go.jp/api/iiif/2540551/manifest.json,kamosha,178,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540551/T0000001/full/full/0/default.jpg
賀茂社記録. 第43冊,https://dl.ndl.go.jp/api/iiif/2540564/manifest.json,kamosha,126,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540564/T0000001/full/full/0/default.jpg
賀茂社記録. 第10冊,https://dl.ndl.go.jp/api/iiif/2541510/manifest.json,kamosha,189,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2541510/T0000001/full/full/0/default.jpg
文永賀茂祭図. [2],https://dl.ndl.go.jp/api/iiif/2574280/manifest.json,kamosha,25,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2574280/T0000001/full/full/0/default.jpg
賀茂社記録. 第94冊,https://dl.ndl.go.jp/api/iiif/2540608/manifest.json,kamosha,86,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540608/T0000001/full/full/0/default.jpg
賀茂社記録. 第71冊,https://dl.ndl.go.jp/api/iiif/2540591/manifest.json,kamosha,133,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540591/T0000001/full/full/0/default.jpg
賀茂社記録. 第85冊,https://dl.ndl.go.jp/api/iiif/2540601/manifest.json,kamosha,133,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540601/T0000001/full/full/0/default.jpg
賀茂社記録. 第77冊,https://dl.ndl.go.jp/api/iiif/2540594/manifest.json,kamosha,120,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540594/T0000001/full/full/0/default.jpg
賀茂社記録. 第36冊,https://dl.ndl.go.jp/api/iiif/2540558/manifest.json,kamosha,76,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540558/T0000001/full/full/0/default.jpg
賀茂社記録. 第17冊,https://dl.ndl.go.jp/api/iiif/2540540/manifest.json,kamosha,155,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540540/T0000001/full/full/0/default.jpg
賀茂社記録. 第30冊,https://dl.ndl.go.jp/api/iiif/2540552/manifest.json,kamosha,117,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540552/T0000001/full/full/0/default.jpg
賀茂社記録. 第67冊,https://dl.ndl.go.jp/api/iiif/2540587/manifest.json,kamosha,146,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540587/T0000001/full/full/0/default.jpg
賀茂社記録. 第49冊,https://dl.ndl.go.jp/api/iiif/2540570/manifest.json,kamosha,211,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540570/T0000001/full/full/0/default.jpg
賀茂社記録. 第9冊,https://dl.ndl.go.jp/api/iiif/2540533/manifest.json,kamosha,172,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540533/T0000001/full/full/0/default.jpg
賀茂社記録. 第3冊,https://dl.ndl.go.jp/api/iiif/2540528/manifest.json,kamosha,44,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540528/T0000001/full/full/0/default.jpg
賀茂社記録. 第4冊,https://dl.ndl.go.jp/api/iiif/2540529/manifest.json,kamosha,143,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540529/T0000001/full/full/0/default.jpg
月詣和歌集,https://dl.ndl.go.jp/api/iiif/2538197/manifest.json,kamosha,95,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2538197/T0000001/full/full/0/default.jpg
賀茂社記録. 第40冊,https://dl.ndl.go.jp/api/iiif/2540562/manifest.json,kamosha,121,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540562/T0000001/full/full/0/default.jpg
賀茂社記録. 第44冊,https://dl.ndl.go.jp/api/iiif/2540565/manifest.json,kamosha,97,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540565/T0000001/full/full/0/default.jpg
賀茂社記録. 第41冊,https://dl.ndl.go.jp/api/iiif/2540563/manifest.json,kamosha,148,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540563/T0000001/full/full/0/default.jpg
賀茂社記録. 第93冊,https://dl.ndl.go.jp/api/iiif/2540607/manifest.json,kamosha,101,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540607/T0000001/full/full/0/default.jpg
賀茂社記録. 第88冊,https://dl.ndl.go.jp/api/iiif/2540603/manifest.json,kamosha,157,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540603/T0000001/full/full/0/default.jpg
葵御祭供進之神饌諸品色目書,https://dl.ndl.go.jp/api/iiif/2533352/manifest.json,kamosha,50,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2533352/T0000001/full/full/0/default.jpg
賀茂社記録. 第28冊,https://dl.ndl.go.jp/api/iiif/2540550/manifest.json,kamosha,86,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540550/T0000001/full/full/0/default.jpg
賀茂社記録. 第95冊,https://dl.ndl.go.jp/api/iiif/2540609/manifest.json,kamosha,133,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540609/T0000001/full/full/0/default.jpg
賀茂社記録. 第39冊,https://dl.ndl.go.jp/api/iiif/2540561/manifest.json,kamosha,118,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540561/T0000001/full/full/0/default.jpg
賀茂社記録. 第27冊,https://dl.ndl.go.jp/api/iiif/2541511/manifest.json,kamosha,76,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2541511/T0000001/full/full/0/default.jpg
賀茂社記録. 第53冊,https://dl.ndl.go.jp/api/iiif/2540574/manifest.json,kamosha,85,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540574/T0000001/full/full/0/default.jpg
賀茂神社記,https://dl.ndl.go.jp/api/iiif/2532298/manifest.json,kamosha,13,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2532298/T0000001/full/full/0/default.jpg
賀茂社記録. 第12冊,https://dl.ndl.go.jp/api/iiif/2540535/manifest.json,kamosha,90,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540535/T0000001/full/full/0/default.jpg
賀茂社記録. 第20冊,https://dl.ndl.go.jp/api/iiif/2540543/manifest.json,kamosha,116,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540543/T0000001/full/full/0/default.jpg
賀茂社記録. 第83冊,https://dl.ndl.go.jp/api/iiif/2540599/manifest.json,kamosha,152,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540599/T0000001/full/full/0/default.jpg
賀茂社記録. 第91冊,https://dl.ndl.go.jp/api/iiif/2540606/manifest.json,kamosha,43,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540606/T0000001/full/full/0/default.jpg
賀茂社記録. 第55冊,https://dl.ndl.go.jp/api/iiif/2540576/manifest.json,kamosha,128,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540576/T0000001/full/full/0/default.jpg
賀茂社記録. 第32冊,https://dl.ndl.go.jp/api/iiif/2540554/manifest.json,kamosha,80,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540554/T0000001/full/full/0/default.jpg
賀茂社記録. 第89冊,https://dl.ndl.go.jp/api/iiif/2540604/manifest.json,kamosha,95,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540604/T0000001/full/full/0/default.jpg
賀茂社記録. 第56冊,https://dl.ndl.go.jp/api/iiif/2540577/manifest.json,kamosha,32,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540577/T0000001/full/full/0/default.jpg
文永賀茂祭図. [1],https://dl.ndl.go.jp/api/iiif/2574279/manifest.json,kamosha,24,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2574279/T0000001/full/full/0/default.jpg
賀茂社記録. 第58冊,https://dl.ndl.go.jp/api/iiif/2540579/manifest.json,kamosha,95,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540579/T0000001/full/full/0/default.jpg
賀茂社記録. 第26冊,https://dl.ndl.go.jp/api/iiif/2540549/manifest.json,kamosha,60,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540549/T0000001/full/full/0/default.jpg
賀茂社記録. 第68冊,https://dl.ndl.go.jp/api/iiif/2540588/manifest.json,kamosha,98,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540588/T0000001/full/full/0/default.jpg
賀茂社記録. 第63冊,https://dl.ndl.go.jp/api/iiif/2540583/manifest.json,kamosha,153,73,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540583/T0000001/full/full/0/default.jpg
賀茂社記録. 第18冊,https://dl.ndl.go.jp/api/iiif/2540541/manifest.json,kamosha,224,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540541/T0000001/full/full/0/default.jpg
賀茂社記録. 第37冊,https://dl.ndl.go.jp/api/iiif/2540559/manifest.json,kamosha,37,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540559/T0000001/full/full/0/default.jpg
賀茂社記録. 第84冊,https://dl.ndl.go.jp/api/iiif/2540600/manifest.json,kamosha,142,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540600/T0000001/full/full/0/default.jpg
賀茂社記録. 第22冊,https://dl.ndl.go.jp/api/iiif/2540545/manifest.json,kamosha,214,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540545/T0000001/full/full/0/default.jpg
賀茂社記録. 第73冊,https://dl.ndl.go.jp/api/iiif/2541514/manifest.json,kamosha,85,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2541514/T0000001/full/full/0/default.jpg
賀茂社記録. 第90冊,https://dl.ndl.go.jp/api/iiif/2540605/manifest.json,kamosha,115,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540605/T0000001/full/full/0/default.jpg
賀茂社記録. 第82冊,https://dl.ndl.go.jp/api/iiif/2540598/manifest.json,kamosha,65,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540598/T0000001/full/full/0/default.jpg
賀茂社記録. 第13冊,https://dl.ndl.go.jp/api/iiif/2540536/manifest.json,kamosha,38,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540536/T0000001/full/full/0/default.jpg
賀茂社記録. 第59冊,https://dl.ndl.go.jp/api/iiif/2541512/manifest.json,kamosha,84,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2541512/T0000001/full/full/0/default.jpg
賀茂社記録. 第5冊,https://dl.ndl.go.jp/api/iiif/2541509/manifest.json,kamosha,197,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2541509/T0000001/full/full/0/default.jpg
賀茂社記録. 第50冊,https://dl.ndl.go.jp/api/iiif/2540571/manifest.json,kamosha,108,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540571/T0000001/full/full/0/default.jpg
賀茂社記録. 第24冊,https://dl.ndl.go.jp/api/iiif/2540547/manifest.json,kamosha,128,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540547/T0000001/full/full/0/default.jpg
賀茂社記録. 第61冊,https://dl.ndl.go.jp/api/iiif/2540581/manifest.json,kamosha,42,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540581/T0000001/full/full/0/default.jpg
賀茂社記録. 第70冊,https://dl.ndl.go.jp/api/iiif/2540590/manifest.json,kamosha,49,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540590/T0000001/full/full/0/default.jpg
賀茂社記録. 第34冊,https://dl.ndl.go.jp/api/iiif/2540556/manifest.json,kamosha,87,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540556/T0000001/full/full/0/default.jpg
賀茂社記録. 第97冊,https://dl.ndl.go.jp/api/iiif/2540611/manifest.json,kamosha,85,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540611/T0000001/full/full/0/default.jpg
賀茂社記録. 第38冊,https://dl.ndl.go.jp/api/iiif/2540560/manifest.json,kamosha,105,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540560/T0000001/full/full/0/default.jpg
賀茂社記録. 第11冊,https://dl.ndl.go.jp/api/iiif/2540534/manifest.json,kamosha,110,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540534/T0000001/full/full/0/default.jpg
賀茂社記録. 第7冊,https://dl.ndl.go.jp/api/iiif/2540531/manifest.json,kamosha,126,1,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540531/T0000001/full/full/0/default.jpg
賀茂社記録. 第46冊,https://dl.ndl.go.jp/api/iiif/2540567/manifest.json,kamosha,148,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540567/T0000001/full/full/0/default.jpg
賀茂社記録. 第31冊,https://dl.ndl.go.jp/api/iiif/2540553/manifest.json,kamosha,46,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540553/T0000001/full/full/0/default.jpg
賀茂社記録. 第92冊,https://dl.ndl.go.jp/api/iiif/2541518/manifest.json,kamosha,84,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2541518/T0000001/full/full/0/default.jpg
賀茂社記録. 第64冊,https://dl.ndl.go.jp/api/iiif/2540584/manifest.json,kamosha,113,2,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540584/T0000001/full/full/0/default.jpg
賀茂社記録. 第19冊,https://dl.ndl.go.jp/api/iiif/2540542/manifest.json,kamosha,61,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540542/T0000001/full/full/0/default.jpg
賀茂社記録. 第2冊,https://dl.ndl.go.jp/api/iiif/2540527/manifest.json,kamosha,62,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540527/T0000001/full/full/0/default.jpg
賀茂社記録. 第6冊,https://dl.ndl.go.jp/api/iiif/2540530/manifest.json,kamosha,152,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540530/T0000001/full/full/0/default.jpg
賀茂社記録. 第80冊,https://dl.ndl.go.jp/api/iiif/2540596/manifest.json,kamosha,49,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540596/T0000001/full/full/0/default.jpg
賀茂社記録. 第45冊,https://dl.ndl.go.jp/api/iiif/2540566/manifest.json,kamosha,69,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540566/T0000001/full/full/0/default.jpg
賀茂太神宮年中神事略次第,https://dl.ndl.go.jp/api/iiif/2532977/manifest.json,kamosha,48,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2532977/T0000001/full/full/0/default.jpg
賀茂社記録. 第72冊,https://dl.ndl.go.jp/api/iiif/2541513/manifest.json,kamosha,108,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2541513/T0000001/full/full/0/default.jpg
賀茂社記録. 第74冊,https://dl.ndl.go.jp/api/iiif/2540592/manifest.json,kamosha,89,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540592/T0000001/full/full/0/default.jpg
斎庭之穂,https://dl.ndl.go.jp/api/iiif/2535624/manifest.json,kamosha,49,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2535624/T0000001/full/full/0/default.jpg
賀茂社記録. 第76冊,https://dl.ndl.go.jp/api/iiif/2540593/manifest.json,kamosha,87,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540593/T0000001/full/full/0/default.jpg
賀茂社記録. 第69冊,https://dl.ndl.go.jp/api/iiif/2540589/manifest.json,kamosha,100,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540589/T0000001/full/full/0/default.jpg
賀茂社記録. 第15冊,https://dl.ndl.go.jp/api/iiif/2540538/manifest.json,kamosha,133,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540538/T0000001/full/full/0/default.jpg
賀茂社記録. 第96冊,https://dl.ndl.go.jp/api/iiif/2540610/manifest.json,kamosha,172,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540610/T0000001/full/full/0/default.jpg
賀茂社記録. 第78冊,https://dl.ndl.go.jp/api/iiif/2541516/manifest.json,kamosha,135,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2541516/T0000001/full/full/0/default.jpg
賀茂社記録. 第16冊,https://dl.ndl.go.jp/api/iiif/2540539/manifest.json,kamosha,156,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540539/T0000001/full/full/0/default.jpg
賀茂社記録. 第47冊,https://dl.ndl.go.jp/api/iiif/2540568/manifest.json,kamosha,163,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540568/T0000001/full/full/0/default.jpg
賀茂社記録. 第1冊,https://dl.ndl.go.jp/api/iiif/2541508/manifest.json,kamosha,174,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2541508/T0000001/full/full/0/default.jpg
賀茂社記録. 第57冊,https://dl.ndl.go.jp/api/iiif/2540578/manifest.json,kamosha,124,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540578/T0000001/full/full/0/default.jpg
賀茂社記録. 第62冊,https://dl.ndl.go.jp/api/iiif/2540582/manifest.json,kamosha,86,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540582/T0000001/full/full/0/default.jpg
賀茂社記録. 第60冊,https://dl.ndl.go.jp/api/iiif/2540580/manifest.json,kamosha,68,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540580/T0000001/full/full/0/default.jpg
賀茂社記録. 第87冊,https://dl.ndl.go.jp/api/iiif/2541517/manifest.json,kamosha,110,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2541517/T0000001/full/full/0/default.jpg
賀茂社記録. 第86冊,https://dl.ndl.go.jp/api/iiif/2540602/manifest.json,kamosha,94,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540602/T0000001/full/full/0/default.jpg
賀茂社記録. 第66冊,https://dl.ndl.go.jp/api/iiif/2540586/manifest.json,kamosha,105,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540586/T0000001/full/full/0/default.jpg
賀茂社記録. 第75冊,https://dl.ndl.go.jp/api/iiif/2541515/manifest.json,kamosha,98,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2541515/T0000001/full/full/0/default.jpg
賀茂社記録. 第21冊,https://dl.ndl.go.jp/api/iiif/2540544/manifest.json,kamosha,111,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540544/T0000001/full/full/0/default.jpg
賀茂社記録. 第81冊,https://dl.ndl.go.jp/api/iiif/2540597/manifest.json,kamosha,146,0,国立国会図書館 National Diet Library, JAPAN,https://dl.ndl.go.jp/api/iiif/2540597/T0000001/full/full/0/default.jpg
