filename	status	image
001.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411650_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page1
002.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411651_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page2
003.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411652_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page3
004.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411653_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page4
005.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411654_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page5
006.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411655_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page6
007.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411656_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page7
008.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411657_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page8
009.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411658_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page9
010.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411659_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page10
011.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411660_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page11
012.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411661_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page12
013.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411662_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page13
014.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411663_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page14
015.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411664_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page15
016.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411665_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page16
017.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411666_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page17
018.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411667_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page18
019.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411668_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page19
020.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411669_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page20
021.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411670_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page21
022.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411671_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page22
023.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411672_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page23
024.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411673_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page24
025.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411674_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page25
026.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411675_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page26
027.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411676_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page27
028.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411677_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page28
029.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411678_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page29
030.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411679_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page30
031.txt	completed	https://www.library-archives.pref.fukui.lg.jp/archive/ics/viewer/iipsrv.fcgi?IIIF=/ikou/X0060000/X0060007/1411680_2014010100000600007.jpx/full/full/0/default.jpg	https://honkoku.org/manifests/fukui/011-424699/page31
