filename	status	image
001.txt	completed	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW506c-2%2FHW506c-2_001.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW50632/pageHW506c-20010
002.txt	initiated	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW506c-2%2FHW506c-2_002.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW50632/pageHW506c-20020
003.txt	completed	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW506c-2%2FHW506c-2_003.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW50632/pageHW506c-20030
004.txt	completed	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW506c-2%2FHW506c-2_004.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW50632/pageHW506c-20040
005.txt	completed	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW506c-2%2FHW506c-2_005.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW50632/pageHW506c-20050
006.txt	completed	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW506c-2%2FHW506c-2_006.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW50632/pageHW506c-20060
007.txt	initiated	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW506c-2%2FHW506c-2_007.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW50632/pageHW506c-20070
008.txt	completed	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW506c-2%2FHW506c-2_008.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW50632/pageHW506c-20080
009.txt	completed	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW506c-2%2FHW506c-2_009.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW50632/pageHW506c-20090
010.txt	completed	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW506c-2%2FHW506c-2_010.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW50632/pageHW506c-20100
011.txt	initiated	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW506c-2%2FHW506c-2_011.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW50632/pageHW506c-20110
012.txt	completed	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW506c-2%2FHW506c-2_012.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW50632/pageHW506c-20120
