filename	status	image
001.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-01.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page1
002.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-02.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page2
003.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-03.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page3
004.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-04.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page4
005.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-05.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page5
006.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-06.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page6
007.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-07.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page7
008.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-08.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page8
009.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-09.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page9
010.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-10.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page10
011.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-11.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page11
012.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-12.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page12
013.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-13.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page13
014.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-14.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page14
015.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-15.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page15
016.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-16.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page16
017.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-17.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page17
018.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-18.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page18
019.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-19.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page19
020.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-20.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page20
021.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-21.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page21
022.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-22.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page22
023.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-23.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page23
024.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-24.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page24
025.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-25.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page25
026.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-26.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page26
027.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-27.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page27
028.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-28.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page28
029.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-29.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page29
030.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-30.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page30
031.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-31.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page31
032.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-32.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page32
033.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-33.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page33
034.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-34.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page34
035.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-35.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page35
036.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-36.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page36
037.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-37.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page37
038.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-38.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page38
039.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-39.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page39
040.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-40.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page40
041.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-41.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page41
042.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-42.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page42
043.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-43.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page43
044.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-44.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page44
045.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-45.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page45
046.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-46.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page46
047.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-47.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page47
048.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-48.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page48
049.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-49.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page49
050.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-50.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page50
051.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-51.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page51
052.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-52.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page52
053.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-53.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2550011/page53
