filename	status	image
001.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-001.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page1
002.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-002.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page2
003.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-003.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page3
004.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-004.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page4
005.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-005.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page5
006.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-006.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page6
007.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-007.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page7
008.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-008.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page8
009.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-009.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page9
010.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-010.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page10
011.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-011.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page11
012.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-012.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page12
013.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-013.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page13
014.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-014.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page14
015.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-015.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page15
016.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-016.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page16
017.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-017.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page17
018.txt	completed	https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-018.tif/full/full/0/default.jpg	https://honkoku.org/manifests/tempo/2549980/page18
