label,manifestUrl,projectId,size,progress,attribution,thumbnail
日本忠臣庫 10回,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/208087214/manifest.json,kuorcas,42,1,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/208087214%2F0001.tif/full/400,/0/default.jpg
大正館週報,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0024/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0024%2FC-24-0001.tif/full/400,/0/default.jpg
唐譯便覧 5巻,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/208091653/manifest.json,kuorcas,28,0,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/208091653%2F0001.tif/full/400,/0/default.jpg
唐譯便覧 5巻,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/208091688/manifest.json,kuorcas,33,0,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/208091688%2F0001.tif/full/400,/0/default.jpg
唐譯便覧 5巻,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/208091661/manifest.json,kuorcas,28,0,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/208091661%2F0001.tif/full/400,/0/default.jpg
大正館週報,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0011/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0011%2FC-11-0001.tif/full/400,/0/default.jpg
天津映画館,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019Z0069/manifest.json,kuorcas,6,6,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019Z0069%2FZ-69-0001.tif/full/400,/0/default.jpg
天津映画館,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019Z0060/manifest.json,kuorcas,2,2,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019Z0060%2FZ-60-0001.tif/full/400,/0/default.jpg
デンキカン・ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0028/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0028%2FJ-28-0001.tif/full/400,/0/default.jpg
釈尊伝映画『亜細亜の光』梗概,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0049/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0049%2FJ-49-0001.tif/full/400,/0/default.jpg
大正館週報,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0014/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0014%2FC-14-0001.tif/full/400,/0/default.jpg
中央館,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0001/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0001%2FC-1-0001.tif/full/400,/0/default.jpg
デンキカン・ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0024/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0024%2FJ-24-0001.tif/full/400,/0/default.jpg
天津映画館,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019Z0065/manifest.json,kuorcas,2,2,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019Z0065%2FZ-65-0001.tif/full/400,/0/default.jpg
大正館週報特集号,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0003/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0003%2FC-3-0001.tif/full/400,/0/default.jpg
デンキカン・ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0038/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0038%2FJ-38-0001.tif/full/400,/0/default.jpg
三字話,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/208083146/manifest.json,kuorcas,90,20,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/208083146%2F0001.tif/full/400,/0/default.jpg
天津映画館,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019Z0064/manifest.json,kuorcas,2,2,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019Z0064%2FZ-64-0001.tif/full/400,/0/default.jpg
日本忠臣庫 10回,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/208087192/manifest.json,kuorcas,44,44,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/208087192%2F0001.tif/full/400,/0/default.jpg
天津映画館,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019Z0068/manifest.json,kuorcas,2,2,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019Z0068%2FZ-68-0001.tif/full/400,/0/default.jpg
デンキカン・ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0030/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0030%2FJ-30-0001.tif/full/400,/0/default.jpg
唐譯便覧 5巻,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/208091645/manifest.json,kuorcas,28,1,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/208091645%2F0001.tif/full/400,/0/default.jpg
国際会館／国際地下劇場・国際日活劇場竣工記念,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0050/manifest.json,kuorcas,9,9,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0050%2FJ-50-0001.tif/full/400,/0/default.jpg
デンキカン・ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0026/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0026%2FJ-26-0001.tif/full/400,/0/default.jpg
大正館週報,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0008/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0008%2FC-8-0001.tif/full/400,/0/default.jpg
天津映画館,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019Z0067/manifest.json,kuorcas,2,2,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019Z0067%2FZ-67-0001.tif/full/400,/0/default.jpg
デンキカン・ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0025/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0025%2FJ-25-0001.tif/full/400,/0/default.jpg
天津映画館,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019Z0070/manifest.json,kuorcas,5,5,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019Z0070%2FZ-70-0001.tif/full/400,/0/default.jpg
大正館週報,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0021/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0021%2FC-21-0001.tif/full/400,/0/default.jpg
長治郎映画パンフレット,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0045/manifest.json,kuorcas,9,9,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0045%2FJ-45-0001.tif/full/400,/0/default.jpg
デンキカン・ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0032/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0032%2FJ-32-0001.tif/full/400,/0/default.jpg
[帝国館チラシ],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0043/manifest.json,kuorcas,2,2,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0043%2FJ-43-0001.tif/full/400,/0/default.jpg
デンキカン・ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0031/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0031%2FJ-31-0001.tif/full/400,/0/default.jpg
デンキカン・ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0035/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0035%2FJ-35-0001.tif/full/400,/0/default.jpg
金春週報,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0021/manifest.json,kuorcas,2,2,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0021%2FJ-21-0001.tif/full/400,/0/default.jpg
真光ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019P0002/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019P0002%2FP-2-0001.tif/full/400,/0/default.jpg
武蔵野ウィークリー,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0004/manifest.json,kuorcas,8,8,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0004%2FJ-4-0001.tif/full/400,/0/default.jpg
大正館週報,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0020/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0020%2FC-20-0001.tif/full/400,/0/default.jpg
池袋日勝映画館,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0046/manifest.json,kuorcas,2,2,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0046%2FJ-46-0001.tif/full/400,/0/default.jpg
大正館週報,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0016/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0016%2FC-16-0001.tif/full/400,/0/default.jpg
唐話纂要 6巻,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/208471677/manifest.json,kuorcas,31,6,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/208471677%2F0001.tif/full/400,/0/default.jpg
大正館週報,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0010/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0010%2FC-10-0001.tif/full/400,/0/default.jpg
デンキカン・ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0039/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0039%2FJ-39-0001.tif/full/400,/0/default.jpg
芮克,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019P0004/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019P0004%2FP-4-0001.tif/full/400,/0/default.jpg
Cinema Roma,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019P0005/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019P0005%2FP-5-0001.tif/full/400,/0/default.jpg
唐譯便覧 5巻,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/208091670/manifest.json,kuorcas,28,0,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/208091670%2F0001.tif/full/400,/0/default.jpg
池袋大東亜映画劇場,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0048/manifest.json,kuorcas,2,2,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0048%2FJ-48-0001.tif/full/400,/0/default.jpg
大正館週報,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0015/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0015%2FC-15-0001.tif/full/400,/0/default.jpg
大正館週報,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0019/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0019%2FC-19-0001.tif/full/400,/0/default.jpg
デンキカン・ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0042/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0042%2FJ-42-0001.tif/full/400,/0/default.jpg
真光ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019P0001/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019P0001%2FP-1-0001.tif/full/400,/0/default.jpg
大正館週報,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0004/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0004%2FC-4-0001.tif/full/400,/0/default.jpg
大和キネマ,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019Z0062/manifest.json,kuorcas,2,2,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019Z0062%2FZ-62-0001.tif/full/400,/0/default.jpg
蕐言問荅,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/210012200/manifest.json,kuorcas,32,0,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/210012200%2F0001.tif/full/400,/0/default.jpg
唐話纂要 6巻,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/208471715/manifest.json,kuorcas,31,0,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/208471715%2F0001.tif/full/400,/0/default.jpg
デンキカン・ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0034/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0034%2FJ-34-0001.tif/full/400,/0/default.jpg
大正館週報,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0017/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0017%2FC-17-0001.tif/full/400,/0/default.jpg
大正館週報,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0022/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0022%2FC-22-0001.tif/full/400,/0/default.jpg
唐話纂要 6巻,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/208471693/manifest.json,kuorcas,24,0,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/208471693%2F0001.tif/full/400,/0/default.jpg
唐話纂要 6巻,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/208471723/manifest.json,kuorcas,36,0,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/208471723%2F0001.tif/full/400,/0/default.jpg
Komparu Weekly,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0022/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0022%2FJ-22-0001.tif/full/400,/0/default.jpg
金春プログラム,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0023/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0023%2FJ-23-0001.tif/full/400,/0/default.jpg
大正館週報特集号,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0002/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0002%2FC-2-0001.tif/full/400,/0/default.jpg
デンキカン・ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0040/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0040%2FJ-40-0001.tif/full/400,/0/default.jpg
大正館週報,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019C0006/manifest.json,kuorcas,4,4,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019C0006%2FC-6-0001.tif/full/400,/0/default.jpg
デンキカン・ニュース,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/2019J0041/manifest.json,kuorcas,3,3,関西大学アジア・オープン・リサーチセンター[KU-ORCAS],https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019J0041%2FJ-41-0001.tif/full/400,/0/default.jpg
