filename	status	image
001.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00020016/RB00020016_00001_0.ptif/full/full/0/default.jpg	
002.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00020016/RB00020016_00002_0.ptif/full/full/0/default.jpg	
003.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00020016/RB00020016_00003_0.ptif/full/full/0/default.jpg	
