filename	status	image
001.txt	completed	https://image.kukozisin.org/iiif/2/TKS2021__1101.tif/full/full/0/default.jpg	https://www.dheq.org/repo/iiif/2/5949/canvas/p1
002.txt	completed	https://image.kukozisin.org/iiif/2/TKS2021__1102.tif/full/full/0/default.jpg	https://www.dheq.org/repo/iiif/2/5949/canvas/p2
003.txt	completed	https://image.kukozisin.org/iiif/2/TKS2021__1103.tif/full/full/0/default.jpg	https://www.dheq.org/repo/iiif/2/5949/canvas/p3
004.txt	initiated	https://image.kukozisin.org/iiif/2/TKS2021__1104.tif/full/full/0/default.jpg	https://www.dheq.org/repo/iiif/2/5949/canvas/p4
005.txt	completed	https://image.kukozisin.org/iiif/2/TKS2021__1105.tif/full/full/0/default.jpg	https://www.dheq.org/repo/iiif/2/5949/canvas/p5
006.txt	completed	https://image.kukozisin.org/iiif/2/TKS2021__1106.tif/full/full/0/default.jpg	https://www.dheq.org/repo/iiif/2/5949/canvas/p6
007.txt	completed	https://image.kukozisin.org/iiif/2/TKS2021__1107.tif/full/full/0/default.jpg	https://www.dheq.org/repo/iiif/2/5949/canvas/p7
008.txt	completed	https://image.kukozisin.org/iiif/2/TKS2021__1108.tif/full/full/0/default.jpg	https://www.dheq.org/repo/iiif/2/5949/canvas/p8
009.txt	completed	https://image.kukozisin.org/iiif/2/TKS2021__1109.tif/full/full/0/default.jpg	https://www.dheq.org/repo/iiif/2/5949/canvas/p9
010.txt	completed	https://image.kukozisin.org/iiif/2/TKS2021__1110.tif/full/full/0/default.jpg	https://www.dheq.org/repo/iiif/2/5949/canvas/p10
011.txt	completed	https://image.kukozisin.org/iiif/2/TKS2021__1111.tif/full/full/0/default.jpg	https://www.dheq.org/repo/iiif/2/5949/canvas/p11
012.txt	completed	https://image.kukozisin.org/iiif/2/TKS2021__1112.tif/full/full/0/default.jpg	https://www.dheq.org/repo/iiif/2/5949/canvas/p12
