filename  status  image
001.txt	initiated	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0003.tif/full/full/0/default.jpg
002.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0004.tif/full/full/0/default.jpg
003.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0005.tif/full/full/0/default.jpg
004.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0006.tif/full/full/0/default.jpg
005.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0007.tif/full/full/0/default.jpg
006.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0008.tif/full/full/0/default.jpg
007.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0009.tif/full/full/0/default.jpg
008.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0010.tif/full/full/0/default.jpg
009.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0011.tif/full/full/0/default.jpg
010.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0012.tif/full/full/0/default.jpg
011.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0013.tif/full/full/0/default.jpg
012.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0014.tif/full/full/0/default.jpg
013.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0015.tif/full/full/0/default.jpg
014.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0016.tif/full/full/0/default.jpg
015.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0017.tif/full/full/0/default.jpg
016.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0018.tif/full/full/0/default.jpg
017.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0019.tif/full/full/0/default.jpg
018.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0020.tif/full/full/0/default.jpg
019.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0021.tif/full/full/0/default.jpg
020.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0022.tif/full/full/0/default.jpg
021.txt	completed	https://crch.dl.saga-u.ac.jp/iiif/horeki8/0023.tif/full/full/0/default.jpg
