filename	status	image
001.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00001_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771590
002.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00002_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771591
003.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00003_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771592
004.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00004_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771593
005.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00005_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771594
006.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00006_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771595
007.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00007_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771596
008.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00008_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771597
009.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00009_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771598
010.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00010_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771599
011.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00011_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771600
012.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00012_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771601
013.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00013_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771602
014.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00014_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771603
015.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00015_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771604
016.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00016_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771605
017.txt	completed	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/RB00005600_00017_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00005600/page771606
