label,manifestUrl,projectId,size,progress,attribution,thumbnail
八十三番　藤原清輔朝臣,https://www.dl.ndl.go.jp/api/iiif/1313096/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313096/T0000001/full/full/0/default.jpg
百番　順徳院,https://www.dl.ndl.go.jp/api/iiif/1313153/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313153/T0000001/full/full/0/default.jpg
八十二番　皇太后宮太夫俊成,https://www.dl.ndl.go.jp/api/iiif/1313098/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313098/T0000001/full/full/0/default.jpg
六十三番　左京太夫道雅,https://www.dl.ndl.go.jp/api/iiif/1313135/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313135/T0000001/full/full/0/default.jpg
百人一首絵抄　廿一　素性法師,https://www.dl.ndl.go.jp/api/iiif/1313161/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313161/T0000001/full/full/0/default.jpg
九十五番　前大僧正慈円,https://www.dl.ndl.go.jp/api/iiif/1313115/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313115/T0000001/full/full/0/default.jpg
百人一首絵抄　十　蝉丸,https://www.dl.ndl.go.jp/api/iiif/1313088/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313088/T0000001/full/full/0/default.jpg
百人一首絵抄 三 柿本人丸,https://www.dl.ndl.go.jp/api/iiif/1313105/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313105/T0000001/full/full/0/default.jpg
九十八番　正三位家隆,https://www.dl.ndl.go.jp/api/iiif/1313118/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313118/T0000001/full/full/0/default.jpg
百人一首絵抄　廿七　中納言兼輔,https://www.dl.ndl.go.jp/api/iiif/1313081/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313081/T0000001/full/full/0/default.jpg
四十一ばん　壬生忠見,https://www.dl.ndl.go.jp/api/iiif/1313158/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313158/T0000001/full/full/0/default.jpg
七十七番　崇徳院,https://www.dl.ndl.go.jp/api/iiif/1313085/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313085/T0000001/full/full/0/default.jpg
五十一番　藤原実方朝臣,https://www.dl.ndl.go.jp/api/iiif/1313141/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313141/T0000001/full/full/0/default.jpg
七十弐番　祐子内親王家紀伊,https://www.dl.ndl.go.jp/api/iiif/1313128/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313128/T0000001/full/full/0/default.jpg
小倉の山ふみ,http://kotenseki.nijl.ac.jp/biblio/200007342/manifest,karuta,33,33,国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/200007342/v4/image/110_1863/00000003/00000001.tif/full/400,/0/default.jpg
六十七番　周防内侍,https://www.dl.ndl.go.jp/api/iiif/1313108/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313108/T0000001/full/full/0/default.jpg
四十四ばん　中納言朝忠,https://www.dl.ndl.go.jp/api/iiif/1313066/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313066/T0000001/full/full/0/default.jpg
百人一首絵抄 三十四 紀貫之,https://www.dl.ndl.go.jp/api/iiif/1313079/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313079/T0000001/full/full/0/default.jpg
四十三ばん　中納言敦忠,https://www.dl.ndl.go.jp/api/iiif/1313091/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313091/T0000001/full/full/0/default.jpg
百人一首絵抄　壱　天智天皇,https://www.dl.ndl.go.jp/api/iiif/1313127/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313127/T0000001/full/full/0/default.jpg
寿賀多百人一首小倉錦,http://kotenseki.nijl.ac.jp/biblio/200006206/manifest,karuta,54,54,国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/200006206/v4/image/110_0149/00000003/00000001.tif/full/400,/0/default.jpg
七十四番　源俊頼朝臣,https://www.dl.ndl.go.jp/api/iiif/1313129/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313129/T0000001/full/full/0/default.jpg
七十八番　源兼昌,https://www.dl.ndl.go.jp/api/iiif/1313094/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313094/T0000001/full/full/0/default.jpg
百人一首絵抄　六　中納言家持,https://www.dl.ndl.go.jp/api/iiif/1313134/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313134/T0000001/full/full/0/default.jpg
百人一首絵抄　五　猿丸太夫,https://www.dl.ndl.go.jp/api/iiif/1313077/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313077/T0000001/full/full/0/default.jpg
百人一首絵抄　廿四　菅家,https://www.dl.ndl.go.jp/api/iiif/1313152/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313152/T0000001/full/full/0/default.jpg
九十番　殷富門院大輔,https://www.dl.ndl.go.jp/api/iiif/1313132/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313132/T0000001/full/full/0/default.jpg
百人一首絵抄　十五　光孝天皇,https://www.dl.ndl.go.jp/api/iiif/1313075/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313075/T0000001/full/full/0/default.jpg
百人一首絵抄　廿六　貞信公,https://www.dl.ndl.go.jp/api/iiif/1313074/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313074/T0000001/full/full/0/default.jpg
九拾壱番　後京極摂政前太政大臣,https://www.dl.ndl.go.jp/api/iiif/1313111/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313111/T0000001/full/full/0/default.jpg
六十番　小式部内侍,https://www.dl.ndl.go.jp/api/iiif/1313065/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313065/T0000001/full/full/0/default.jpg
百人一首絵抄　卅　坂上是則,https://www.dl.ndl.go.jp/api/iiif/1313104/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313104/T0000001/full/full/0/default.jpg
小倉抄,https://rmda.kulib.kyoto-u.ac.jp/iiif/metadata_manifest/RB00007150/manifest.json,karuta,30,11,,https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00007150/RB00007150_00001_0.ptif/full/400,/0/default.jpg
九十四番　参議雅経,https://www.dl.ndl.go.jp/api/iiif/1313103/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313103/T0000001/full/full/0/default.jpg
九十二番 二條院讃岐,https://www.dl.ndl.go.jp/api/iiif/1313110/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313110/T0000001/full/full/0/default.jpg
六十四番　権中納言定頼,https://www.dl.ndl.go.jp/api/iiif/1313124/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313124/T0000001/full/full/0/default.jpg
五十四番　儀同三司母,https://www.dl.ndl.go.jp/api/iiif/1313137/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313137/T0000001/full/full/0/default.jpg
五十二番　藤原道信朝臣,https://www.dl.ndl.go.jp/api/iiif/1313140/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313140/T0000001/full/full/0/default.jpg
九十六番　入道前太政大臣,https://www.dl.ndl.go.jp/api/iiif/1313114/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313114/T0000001/full/full/0/default.jpg
百人一首絵抄　十八　藤原敏行朝臣,https://www.dl.ndl.go.jp/api/iiif/1313086/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313086/T0000001/full/full/0/default.jpg
八十五番　西行法師,https://www.dl.ndl.go.jp/api/iiif/1313097/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313097/T0000001/full/full/0/default.jpg
五十三番　右大将道綱母,https://www.dl.ndl.go.jp/api/iiif/1313138/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313138/T0000001/full/full/0/default.jpg
八十七番　皇嘉門院別当,https://www.dl.ndl.go.jp/api/iiif/1313099/manifest.json,karuta,1,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313099/T0000001/full/full/0/default.jpg
百人一首絵抄　卅三　藤原興風,https://www.dl.ndl.go.jp/api/iiif/1313144/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313144/T0000001/full/full/0/default.jpg
百人一首絵抄 四十七 大中臣能宣朝臣,https://www.dl.ndl.go.jp/api/iiif/1313067/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313067/T0000001/full/full/0/default.jpg
七十三番　前中納言匡房,https://www.dl.ndl.go.jp/api/iiif/1313093/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313093/T0000001/full/full/0/default.jpg
百人一首絵抄　廿三　大江千里,https://www.dl.ndl.go.jp/api/iiif/1313082/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313082/T0000001/full/full/0/default.jpg
百人一首絵抄 三十五 清原深養父,https://www.dl.ndl.go.jp/api/iiif/1313150/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313150/T0000001/full/full/0/default.jpg
八十九番　待賢門院堀川,https://www.dl.ndl.go.jp/api/iiif/1313072/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313072/T0000001/full/full/0/default.jpg
五十八番　大弐三位,https://www.dl.ndl.go.jp/api/iiif/1313146/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313146/T0000001/full/full/0/default.jpg
八十番　後徳大寺左大臣,https://www.dl.ndl.go.jp/api/iiif/1313157/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313157/T0000001/full/full/0/default.jpg
三十八ばん　右近,https://www.dl.ndl.go.jp/api/iiif/1313062/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313062/T0000001/full/full/0/default.jpg
百人一首絵抄　十九　伊勢,https://www.dl.ndl.go.jp/api/iiif/1313078/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313078/T0000001/full/full/0/default.jpg
百人一首絵抄　廿八　源宗于朝臣,https://www.dl.ndl.go.jp/api/iiif/1313143/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313143/T0000001/full/full/0/default.jpg
四十五ばん　謙徳公,https://www.dl.ndl.go.jp/api/iiif/1313120/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313120/T0000001/full/full/0/default.jpg
六十一番　伊勢大輔,https://www.dl.ndl.go.jp/api/iiif/1313130/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313130/T0000001/full/full/0/default.jpg
九十七番　権中納言定家,https://www.dl.ndl.go.jp/api/iiif/1313119/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313119/T0000001/full/full/0/default.jpg
五十六番　和泉式部,https://www.dl.ndl.go.jp/api/iiif/1313149/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313149/T0000001/full/full/0/default.jpg
七十番　良暹法師,https://www.dl.ndl.go.jp/api/iiif/1313106/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313106/T0000001/full/full/0/default.jpg
九十三番　鎌倉右大臣,https://www.dl.ndl.go.jp/api/iiif/1313107/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313107/T0000001/full/full/0/default.jpg
百人一首絵抄 二 持統天皇,https://www.dl.ndl.go.jp/api/iiif/1313071/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313071/T0000001/full/full/0/default.jpg
中院通知和歌書法,https://rmda.kulib.kyoto-u.ac.jp/iiif/metadata_manifest/RB00007125/manifest.json,karuta,53,53,,https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00007125/RB00007125_00001_0.ptif/full/400,/0/default.jpg
四十九番　源重之,https://www.dl.ndl.go.jp/api/iiif/1313145/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313145/T0000001/full/full/0/default.jpg
百人一首絵抄　廿二　文屋康秀,https://www.dl.ndl.go.jp/api/iiif/1313087/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313087/T0000001/full/full/0/default.jpg
百人一首絵抄　七　安陪仲麿,https://www.dl.ndl.go.jp/api/iiif/1313069/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313069/T0000001/full/full/0/default.jpg
六十九番　能因法師,https://www.dl.ndl.go.jp/api/iiif/1313136/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313136/T0000001/full/full/0/default.jpg
百人一首絵抄　十三　陽成院,https://www.dl.ndl.go.jp/api/iiif/1313068/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313068/T0000001/full/full/0/default.jpg
百人一首絵抄 十二 僧正遍昭,https://www.dl.ndl.go.jp/api/iiif/1313112/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313112/T0000001/full/full/0/default.jpg
三十九ばん　参議等,https://www.dl.ndl.go.jp/api/iiif/1313076/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313076/T0000001/full/full/0/default.jpg
六十八番 三條院,https://www.dl.ndl.go.jp/api/iiif/1313151/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313151/T0000001/full/full/0/default.jpg
四十六ばん　曽祢好忠,https://www.dl.ndl.go.jp/api/iiif/1313116/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313116/T0000001/full/full/0/default.jpg
百人一首絵抄　八　喜撰法師,https://www.dl.ndl.go.jp/api/iiif/1313095/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313095/T0000001/full/full/0/default.jpg
八十四番　俊恵法師,https://www.dl.ndl.go.jp/api/iiif/1313123/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313123/T0000001/full/full/0/default.jpg
百人一首絵抄 廿五 三條右大臣,https://www.dl.ndl.go.jp/api/iiif/1313083/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313083/T0000001/full/full/0/default.jpg
錦百人一首あつま織,https://www.dl.ndl.go.jp/api/iiif/2533667/manifest.json,karuta,63,63,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2533667/T0000001/full/full/0/default.jpg
百人一首絵抄　二十　元良親王,https://www.dl.ndl.go.jp/api/iiif/1313159/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313159/T0000001/full/full/0/default.jpg
五十七番　紫式部,https://www.dl.ndl.go.jp/api/iiif/1313147/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313147/T0000001/full/full/0/default.jpg
七十壱番　大納言経信,https://www.dl.ndl.go.jp/api/iiif/1313063/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313063/T0000001/full/full/0/default.jpg
百人一首絵抄　廿九　凡河内躬恒,https://www.dl.ndl.go.jp/api/iiif/1313080/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313080/T0000001/full/full/0/default.jpg
四十八ばん　恵慶法師,https://www.dl.ndl.go.jp/api/iiif/1313133/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313133/T0000001/full/full/0/default.jpg
七十五番　藤原基俊,https://www.dl.ndl.go.jp/api/iiif/1313125/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313125/T0000001/full/full/0/default.jpg
百人一首絵抄　十七　在原業平朝臣,https://www.dl.ndl.go.jp/api/iiif/1313162/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313162/T0000001/full/full/0/default.jpg
六十五番　相模,https://www.dl.ndl.go.jp/api/iiif/1313122/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313122/T0000001/full/full/0/default.jpg
八十六番　寂蓮法師,https://www.dl.ndl.go.jp/api/iiif/1313100/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313100/T0000001/full/full/0/default.jpg
七十九番　左京太夫顕輔,https://www.dl.ndl.go.jp/api/iiif/1313089/manifest.json,karuta,1,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1313089/T0000001/full/full/0/default.jpg
