id	label	manifestUrl	projectId	size	progress	attribution	thumbnail
01ea348c40a068637fab94bb8c0b7976	真澄遊覧記１６	https://www.digital.archives.go.jp/api/iiif/4317000/manifest.json	tatsu01	54	0	National Archives of JAPAN	https://www.digital.archives.go.jp/api/content/item/da12/C100530975100/iiif/M2017060509233752775_0001.jp2/full/200,/0/default.jpg
0340909eca0990f5ae1e8f889c7df387	真澄遊覽記[第25冊]	https://dl.ndl.go.jp/api/iiif/2552660/manifest.json	tatsu01	87	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2552660/R0000001/full/200,/0/default.jpg
0564516e5e547720ceadea600ec19dbe	真澄遊覽記[第9冊]	https://dl.ndl.go.jp/api/iiif/2552644/manifest.json	tatsu01	143	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2552644/R0000001/full/200,/0/default.jpg
09b968fd38f82fe772fd3da2887321a1	真澄遊覧記３３	https://www.digital.archives.go.jp/api/iiif/4318706/manifest.json	tatsu01	31	0	National Archives of JAPAN	https://www.digital.archives.go.jp/api/content/item/da12/C100531066300/iiif/M2017060509280152793_0001.jp2/full/200,/0/default.jpg
0b75490eaee0a8e1d4b9c4745e1f68ba	月乃出羽路　１２	https://www.digital.archives.go.jp/api/iiif/4319550/manifest.json	tatsu01	75	0	National Archives of JAPAN	https://www.digital.archives.go.jp/api/content/item/da12/C100531157900/iiif/M2017060509313252811_0001.jp2/full/200,/0/default.jpg
0ce9c9cbab7e13ac6ef3e29cacb1f526	真澄遊覽記[第28冊(巻5-6)]	https://dl.ndl.go.jp/api/iiif/2533422/manifest.json	tatsu01	134	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533422/R0000001/full/200,/0/default.jpg
0d5a0c2f80d534888ada51398f7a44fc	月乃出羽路　６	https://www.digital.archives.go.jp/api/iiif/4318718/manifest.json	tatsu01	63	0	National Archives of JAPAN	https://www.digital.archives.go.jp/api/content/item/da12/C100531126100/iiif/M2017060509301952805_0001.jp2/full/200,/0/default.jpg
0fd6b1b479a3763c7c2140307553add1	月乃出羽路　２２	https://www.digital.archives.go.jp/api/iiif/4319560/manifest.json	tatsu01	47	0	National Archives of JAPAN	https://www.digital.archives.go.jp/api/content/item/da12/C100531217200/iiif/M2017060509332952821_0001.jp2/full/200,/0/default.jpg
1011380df672d92b33cb36fb6de16cf6	眞澄遊覽記[第2冊]	https://dl.ndl.go.jp/api/iiif/2552637/manifest.json	tatsu01	105	10	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2552637/R0000001/full/200,/0/default.jpg
108fcb640a22c3af0b56c4d3ec2eb758	真澄遊覽記[第21冊]	https://dl.ndl.go.jp/api/iiif/2552656/manifest.json	tatsu01	95	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2552656/R0000001/full/200,/0/default.jpg
1312a133203649712f126273048f82e6	真澄遊覽記[第10冊]	https://dl.ndl.go.jp/api/iiif/2552645/manifest.json	tatsu01	103	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2552645/R0000001/full/200,/0/default.jpg
135dd76be45b051a6206d498a64aaf7c	月乃出羽路　３	https://www.digital.archives.go.jp/api/iiif/4318715/manifest.json	tatsu01	81	0	National Archives of JAPAN	https://www.digital.archives.go.jp/api/content/item/da12/C100531106200/iiif/M2017060509294752802_0001.jp2/full/200,/0/default.jpg
149e0eaac24e5ee16768b793dab201b0	月乃出羽路　４	https://www.digital.archives.go.jp/api/iiif/4318716/manifest.json	tatsu01	69	0	National Archives of JAPAN	https://www.digital.archives.go.jp/api/content/item/da12/C100531114300/iiif/M2017060509295852803_0001.jp2/full/200,/0/default.jpg
184ef9c717a50c78eaaa15873f4347a6	和泉名所圖會	https://kokusho.nijl.ac.jp/biblio/200013149/manifest	tatsu01	190	0	国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/200013149/v4/NIIP/YA6-0260/YA6-0260-01638.tif/full/200,/0/default.jpg
1d8ba6624800d6ab4040fcffd1992cff	月乃出羽路　１３	https://www.digital.archives.go.jp/api/iiif/4319551/manifest.json	tatsu01	63	0	National Archives of JAPAN	https://www.digital.archives.go.jp/api/content/item/da12/C100531165400/iiif/M2017060509314252812_0001.jp2/full/200,/0/default.jpg
1d9e7dc96911471e7a198cceae68f90a	雪之出羽路　９	https://www.digital.archives.go.jp/api/iiif/4320392/manifest.json	tatsu01	42	0	National Archives of JAPAN	https://www.digital.archives.go.jp/api/content/item/da12/C100531293800/iiif/M2017060509353952832_0001.jp2/full/200,/0/default.jpg
