id	label	manifestUrl	projectId	size	progress	attribution	thumbnail
026a531e1144d98d7e7dd59f2cf05790	大船盛鰕顔見勢	https://dl.ndl.go.jp/api/iiif/2534014/manifest.json	chinjuh	16	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2534014/R0000001/full/200,/0/default.jpg
03a0571fcc39203bfbd0881250d336b6	瞻雪榮鉢樹 : 中村座	https://dl.ndl.go.jp/api/iiif/2533996/manifest.json	chinjuh	14	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533996/R0000001/full/200,/0/default.jpg
03eaf396e0f596df6c383858dce0c31b	霞之偶春朝日名（江戸東京博物館）欠けあり	https://kokusho.nijl.ac.jp/biblio/100455367/manifest	chinjuh	19	10	江戸東京博物館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100455367/v4/EDOM/EDOM-12237/EDOM-12237-00000.tif/full/200,/0/default.jpg
0d40dde85a2f1e67bd52d424444b3380	朝比奈唐子遊	https://kokusho.nijl.ac.jp/biblio/100053417/manifest	chinjuh	21	21	東京都立中央図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100053417/v4/0025/0025-0049022/0025-0049022-0000.tif/full/200,/0/default.jpg
0e725d0bb0ed7673212f3251ae5bd419	五代源氏貢振袖	https://dl.ndl.go.jp/api/iiif/2534005/manifest.json	chinjuh	15	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2534005/R0000001/full/200,/0/default.jpg
0f08278b1f6b2011973e8bc7acad064c	朝比奈草摺実記 2巻	https://dl.ndl.go.jp/api/iiif/10300919/manifest.json	chinjuh	15	15	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/10300919/R0000001/full/200,/0/default.jpg
13fde22bccc02ca11d078dcc7986cfe9	初花[ミマス]曾我 : 中村座	https://dl.ndl.go.jp/api/iiif/2534001/manifest.json	chinjuh	13	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2534001/R0000001/full/200,/0/default.jpg
196549fedfab1a266749b6af06ad1185	親船太平記	https://dl.ndl.go.jp/api/iiif/2533994/manifest.json	chinjuh	14	4	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533994/R0000001/full/200,/0/default.jpg
1a97f8bc7632df9f5795e15dbc34d923	見古し見古し／丹波能城跡	https://kokusho.nijl.ac.jp/biblio/100040576/manifest	chinjuh	17	0	舞鶴市郷土資料館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100040576/v4/0078/0078-0002001/0078-0002001-0000.tif/full/200,/0/default.jpg
1bc978bece713634804e5c768edd78d4	かちかち山	https://kokusho.nijl.ac.jp/biblio/100414025/manifest	chinjuh	11	0	江戸東京博物館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100414025/v4/EDOM/EDOM-10231/EDOM-10231-00000.tif/full/200,/0/default.jpg
1bd507673a56c0e796e20f58f99b094e	金太郎	https://dl.ndl.go.jp/api/iiif/2532483/manifest.json	chinjuh	13	13	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2532483/R0000001/full/200,/0/default.jpg
1d5fd33f0998ec15058bd293ae0d8e48	花麗源氏花咲門	https://dl.ndl.go.jp/api/iiif/2534016/manifest.json	chinjuh	11	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2534016/R0000001/full/200,/0/default.jpg
1f6ad2edebd791895a8f3fbadd3ed42c	開増梅[カチドキ]	https://dl.ndl.go.jp/api/iiif/2533982/manifest.json	chinjuh	15	1	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533982/R0000001/full/200,/0/default.jpg
1fd518f065c41468d2b95992998fd530	小〓雨見越松毬 : 2巻	https://dl.ndl.go.jp/api/iiif/9893117/manifest.json	chinjuh	18	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9893117/R0000001/full/200,/0/default.jpg
21797b88ed3e1e1334052ac15843c596	江戸花三升曽我	https://dl.ndl.go.jp/api/iiif/2534009/manifest.json	chinjuh	19	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2534009/R0000001/full/200,/0/default.jpg
273f4eae26b270e9585a83b02cfcd9e7	菊伊達大門	https://dl.ndl.go.jp/api/iiif/2533990/manifest.json	chinjuh	12	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533990/R0000001/full/200,/0/default.jpg
273fde83820dd8c7147294b853ba45a8	一休はなし（元禄十三）	https://kokusho.nijl.ac.jp/biblio/100134274/manifest	chinjuh	95	25	大阪公立大学中百舌鳥図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100134274/v4/0244/0244-0257001/0244-0257001-0000.tif/full/200,/0/default.jpg
2e506fe94b411504dfdd3eb72dee3f97	奉弘法大師御傳記	https://kokusho.nijl.ac.jp/biblio/200035833/manifest	chinjuh	15	15	国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/200035833/v4/NIIP/053-0067/053-0067-00001.tif/full/200,/0/default.jpg
32604a654d700dfeff8bfea623fedb81	二本松陸奥生長 : 河原崎座	https://dl.ndl.go.jp/api/iiif/2534015/manifest.json	chinjuh	11	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2534015/R0000001/full/200,/0/default.jpg
33ee4bb2886f0afef9f7c9f780ae79de	筆初勧進帳	https://dl.ndl.go.jp/api/iiif/2534008/manifest.json	chinjuh	13	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2534008/R0000001/full/200,/0/default.jpg
3671a7a1aa2e1d9255c41cfc4b7e5fed	帰花英雄太平記	https://dl.ndl.go.jp/api/iiif/2533998/manifest.json	chinjuh	15	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533998/R0000001/full/200,/0/default.jpg
3797ed32645fa86bd57bd80ee19ebe2d	けいせい優曽我	https://dl.ndl.go.jp/api/iiif/2534018/manifest.json	chinjuh	13	1	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2534018/R0000001/full/200,/0/default.jpg
3b2dbb8dd951e8b510afd798051422a7	寿万歳曽我	https://dl.ndl.go.jp/api/iiif/2533985/manifest.json	chinjuh	14	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533985/R0000001/full/200,/0/default.jpg
41c351b636c3dd213d717c5ab8b3ace5	舌切雀	https://dl.ndl.go.jp/api/iiif/2541111/manifest.json	chinjuh	16	16	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2541111/R0000001/full/200,/0/default.jpg
4458253d78356d4e5c263329fb4fd25d	一休はなし（寛文八）	https://kokusho.nijl.ac.jp/biblio/100001258/manifest	chinjuh	106	5	名古屋大学附属図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100001258/v4/0007/0007-002307/0007-002307-0001.tif/full/200,/0/default.jpg
451009494e06cc65f5f26af57805132f	大商 蛭小嶋	https://dl.ndl.go.jp/api/iiif/2533999/manifest.json	chinjuh	14	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533999/R0000001/full/200,/0/default.jpg
4ef49cb1f5e0d93131e97f2a621ade69	弘法大師御本地 3巻. [1]	https://dl.ndl.go.jp/api/iiif/2566722/manifest.json	chinjuh	20	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2566722/R0000001/full/200,/0/default.jpg
519fabd9930c5564062beb7d5da51466	雪女廓八朔 : 2巻	https://dl.ndl.go.jp/api/iiif/9892614/manifest.json	chinjuh	13	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892614/R0000001/full/200,/0/default.jpg
645829e7a7191eab12174f184dc99221	霞之偶春朝日名（都立中央、東京誌料）	https://kokusho.nijl.ac.jp/biblio/100093684/manifest	chinjuh	17	17	東京都立中央図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100093684/v4/0260/0260-0009007/0260-0009007-0000.tif/full/200,/0/default.jpg
64c143600afa8ba338a451ba4a880166	吾嬬森栄楠	https://dl.ndl.go.jp/api/iiif/2533993/manifest.json	chinjuh	15	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533993/R0000001/full/200,/0/default.jpg
669b236f73e0767e72a04fac94b49654	高野大師行状圖畫	https://kokusho.nijl.ac.jp/biblio/100352680/manifest	chinjuh	199	0	筑波大学附属図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100352680/v4/TSDT/TSDT-02855/TSDT-02855-00000.tif/full/200,/0/default.jpg
699e20a9bef2eb56435a6b3a7cc60188	雲井花芳野壮士	https://dl.ndl.go.jp/api/iiif/2533995/manifest.json	chinjuh	11	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533995/R0000001/full/200,/0/default.jpg
6d89189d600f188f595d01569905ae37	新板／鎌倉金澤／朝比奈切通	https://kokusho.nijl.ac.jp/biblio/100053122/manifest	chinjuh	15	15	東京都立中央図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100053122/v4/0025/0025-0042016/0025-0042016-0000.tif/full/200,/0/default.jpg
6fd03baaf791037f874678a7c846c235	むかし男雪雛形	https://dl.ndl.go.jp/api/iiif/2533984/manifest.json	chinjuh	15	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533984/R0000001/full/200,/0/default.jpg
6ff1fe464c975928d15fbede9467d660	朝比奈島渡 3巻	https://dl.ndl.go.jp/api/iiif/8929270/manifest.json	chinjuh	20	20	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/8929270/R0000001/full/200,/0/default.jpg
71686b35f2367b21bb45d76c618434f9	花入庵初會曽我 : 森田座	https://dl.ndl.go.jp/api/iiif/2534013/manifest.json	chinjuh	12	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2534013/R0000001/full/200,/0/default.jpg
780221668371a19e9fa09ed78896cbc8	弘法大師御本地 3巻. [3]	https://dl.ndl.go.jp/api/iiif/2566724/manifest.json	chinjuh	18	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2566724/R0000001/full/200,/0/default.jpg
7c2851bad22f142221927731e284dc3d	雪矯竹振袖源氏	https://dl.ndl.go.jp/api/iiif/2534010/manifest.json	chinjuh	13	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2534010/R0000001/full/200,/0/default.jpg
7c78523e220448554ddd9ebd6557774f	両頭筆善悪日記 : 3巻	https://dl.ndl.go.jp/api/iiif/9892886/manifest.json	chinjuh	22	22	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892886/R0000001/full/200,/0/default.jpg
84c3d7bae976d972898ec5098aa4cc06	将門冠初雪	https://dl.ndl.go.jp/api/iiif/2534003/manifest.json	chinjuh	15	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2534003/R0000001/full/200,/0/default.jpg
86a9556d59ef65068f00abc19b1578ed	劇場花万代曾我 : 市村座	https://dl.ndl.go.jp/api/iiif/2533991/manifest.json	chinjuh	14	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533991/R0000001/full/200,/0/default.jpg
86faa419f4fc6ccee78accfef85d25c0	若駒驩曽我	https://dl.ndl.go.jp/api/iiif/2534002/manifest.json	chinjuh	12	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2534002/R0000001/full/200,/0/default.jpg
8d361bf512ee80fb47cdbed25ce87825	十帖源氏物ぐさ太郎・行平礒馴松・丹州爺打栗	https://dl.ndl.go.jp/api/iiif/2534019/manifest.json	chinjuh	11	1	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2534019/R0000001/full/200,/0/default.jpg
931d41d9fc4cf97c97ecfbbfab1ff3bd	桃太郎 2巻	https://dl.ndl.go.jp/api/iiif/2541114/manifest.json	chinjuh	17	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2541114/R0000001/full/200,/0/default.jpg
935a892d92c8fe935ac755a25c2704bd	猿蟹合戦	https://kokusho.nijl.ac.jp/biblio/100414020/manifest	chinjuh	14	14	江戸東京博物館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100414020/v4/EDOM/EDOM-10226/EDOM-10226-00000.tif/full/200,/0/default.jpg
938249e97c998f7869f1ad42f7ab3ddf	唐相撲花江戸方	https://dl.ndl.go.jp/api/iiif/2534000/manifest.json	chinjuh	12	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2534000/R0000001/full/200,/0/default.jpg
991e5e0412db10bf1e7813b146b19386	昔々掌白猿	https://dl.ndl.go.jp/api/iiif/2533989/manifest.json	chinjuh	12	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533989/R0000001/full/200,/0/default.jpg
9eca120aec76dc267c9ae51f5624e064	嶋廻浪間朝日奈	https://kokusho.nijl.ac.jp/biblio/300052168/manifest	chinjuh	167	3	清泉女子大学附属図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/300052168/v4/SEIS/SEIS-10277/SEIS-10277-00000.tif/full/200,/0/default.jpg
a8a20c48b1dd13e75298ad7d577e50c5	伊勢平氏栄花暦	https://dl.ndl.go.jp/api/iiif/2533983/manifest.json	chinjuh	15	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533983/R0000001/full/200,/0/default.jpg
a9b421d87acc8797632243b1597471ea	化物忠臣藏	https://kokusho.nijl.ac.jp/biblio/100061947/manifest	chinjuh	19	4	東京都立中央図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100061947/v4/0025/0025-0076029/0025-0076029-0000.tif/full/200,/0/default.jpg
b9dfba41ee86454e6b78a6e8e6d491ca	枯木花さかせ親仁	https://kokusho.nijl.ac.jp/biblio/100389583/manifest	chinjuh	9	9	関西大学図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100389583/v4/KANS/KANS-71013/KANS-71013-0000.tif/full/200,/0/default.jpg
bdd1479a8add67d981a2b44cfc24cf28	花土産木母寺由来	https://dl.ndl.go.jp/api/iiif/2533986/manifest.json	chinjuh	12	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533986/R0000001/full/200,/0/default.jpg
c16b07e4d4b771f0e268f8b705ebd425	若紫江戸子曽我	https://dl.ndl.go.jp/api/iiif/2533988/manifest.json	chinjuh	12	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533988/R0000001/full/200,/0/default.jpg
