filename	status	image
001.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_001.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020010
002.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_002.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020020
003.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_003.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020030
004.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_004.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020040
005.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_005.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020050
006.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_006.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020060
007.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_007.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020070
008.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_008.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020080
009.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_009.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020090
010.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_010.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020100
011.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_011.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020110
012.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_012.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020120
013.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_013.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020130
014.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_014.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020140
015.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_015.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020150
016.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_016.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020160
017.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_017.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020170
018.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_018.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020180
019.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_019.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020190
020.txt	default	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502%2FHW502_020.tif/full/full/0/default.jpg	https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW502/pageHW5020200
