id	label	manifestUrl	projectId	size	progress	attribution	thumbnail
f1573d66bfd81b79ef7d7fa0d829ba24	糸組図	https://dl.ndl.go.jp/api/iiif/2537014/manifest.json	Itokumizu	13	0	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2537014/R0000001/full/200,/0/default.jpg
