id	label	manifestUrl	projectId	size	progress	attribution	thumbnail
010302ABCD81F13CE4D9AB75F97D796F	小松家古系図写・一通、浦村家筋帳抜粋・一通	https://ourarchives.amane-project.jp/iiif/manifest/ina/naito/naito02-089-01.json	ina	12	1	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/naito/thumbnail/naito02-089-01.jpg
011163B8D03F45D0F025F62AA8D8E139	書状	https://ourarchives.amane-project.jp/iiif/manifest/ina/naito/naito01-244-01.json	ina	1	1	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/naito/thumbnail/naito01-244-01.jpg
012A66BE46E12D2B8C18A55786BF0F5E	覚	https://ourarchives.amane-project.jp/iiif/manifest/ina/iwasaki/iwasaki03-111-01.json	ina	2	1	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/iwasaki/thumbnail/iwasaki03-111-01.jpg
01B468DA65AFA250BE28E8FC9587945C	乍恐差上申一札之事	https://ourarchives.amane-project.jp/iiif/manifest/ina/iwasaki/iwasaki03-104-01.json	ina	2	1	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/iwasaki/thumbnail/iwasaki03-104-01.jpg
01D4129F7B89205A7172292D1408FE72	口上覚	https://ourarchives.amane-project.jp/iiif/manifest/ina/naito/naito01-164-01.json	ina	1	1	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/naito/thumbnail/naito01-164-01.jpg
01F403819217AA68668C72B07D4C52DB	御条目〔写〕	https://ourarchives.amane-project.jp/iiif/manifest/ina/naito/naito01-138-01.json	ina	4	4	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/naito/thumbnail/naito01-138-01.jpg
026F95F8A9D90C9D09AE32CEBF37EE30	覚	https://ourarchives.amane-project.jp/iiif/manifest/ina/naito/naito01-061-01.json	ina	1	1	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/naito/thumbnail/naito01-061-01.jpg
02A985D1F269D9EEC863315E087F372D	諸事御用控	https://ourarchives.amane-project.jp/iiif/manifest/ina/iwasaki/iwasaki03-024-01.json	ina	48	1	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/iwasaki/thumbnail/iwasaki03-024-01.jpg
02B10D9402CFF167423C598F16AC936D	御林御竹藪証文控	https://ourarchives.amane-project.jp/iiif/manifest/ina/iwasaki/iwasaki03-002-01.json	ina	80	29	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/iwasaki/thumbnail/iwasaki03-002-01.jpg
02C9F807FEC951E0CB1D4A69B199644A	横川村御立山之内かひろ平浦の沢下草場畝歩取調帳	https://ourarchives.amane-project.jp/iiif/manifest/ina/iwasaki/iwasaki03-129-01.json	ina	10	1	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/iwasaki/thumbnail/iwasaki03-129-01.jpg
031AF420E446F9FEABAAB95793312569	御山方御薪方諸事御用留	https://ourarchives.amane-project.jp/iiif/manifest/ina/iwasaki/iwasaki03-047-01.json	ina	108	1	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/iwasaki/thumbnail/iwasaki03-047-01.jpg
03232A6AEBC5404B94813FFCDDBA7D98	頼由公御定之条々	https://ourarchives.amane-project.jp/iiif/manifest/ina/naito/naito02-005-01.json	ina	5	5	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/naito/thumbnail/naito02-005-01.jpg
0378E1A4602C55D473C3C0EA534DBDFC	諸名代相勤候節ノ留書外	https://ourarchives.amane-project.jp/iiif/manifest/ina/naito/naito03-003-01.json	ina	57	57	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/naito/thumbnail/naito03-003-01.jpg
03868E40C63B6455564A561E6DFF796A	御返答口上覚	https://ourarchives.amane-project.jp/iiif/manifest/ina/naito/naito01-179-01.json	ina	1	1	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/naito/thumbnail/naito01-179-01.jpg
048C354D8F837706530FE1FAE5538855	従信州高遠遠州掛塚迄運賃諸拂帳	https://ourarchives.amane-project.jp/iiif/manifest/ina/iwasaki/iwasaki03-237-01.json	ina	12	1	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/iwasaki/thumbnail/iwasaki03-237-01.jpg
048E30BC64C390653C06A61EE6947298	桂泉院・樹林寺・東光寺縁起書、蓮華寺由来書、付夕顔観音記	https://ourarchives.amane-project.jp/iiif/manifest/ina/naito/naito02-117-01.json	ina	34	1	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/naito/thumbnail/naito02-117-01.jpg
04A4AC28F6FFBAB22B62B3D5F3EFA36F	吹上御庭ニ於テ乗馬上覧ノ節留書外	https://ourarchives.amane-project.jp/iiif/manifest/ina/naito/naito03-002-01.json	ina	29	1	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/naito/thumbnail/naito03-002-01.jpg
0506645A2BEB7B5FA51386C096C0FBF4	火之番取調候下案文	https://ourarchives.amane-project.jp/iiif/manifest/ina/naito/naito01-323-01.json	ina	3	3	伊那市立高遠町図書館・合同会社AMANE	https://ourarchives.amane-project.jp/iiif/img/ina/naito/thumbnail/naito01-323-01.jpg
