filename,status,image
001.txt	completed	https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019Z0066%2FZ-66-0001.tif/full/full/0/default.jpg
002.txt	completed	https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/2/2019Z0066%2FZ-66-0002.tif/full/full/0/default.jpg
