filename	status	image
001.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f1/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f1
002.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f2/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f2
003.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f3/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f3
004.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f4/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f4
005.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f5/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f5
006.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f6/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f6
007.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f7/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f7
008.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f8/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f8
009.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f9/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f9
010.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f10/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f10
011.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f11/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f11
012.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f12/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f12
013.txt	completed	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f13/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f13
014.txt	initiated	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f14/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f14
015.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f15/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f15
016.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f16/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f16
017.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f17/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f17
018.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f18/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f18
019.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f19/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f19
020.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f20/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f20
021.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f21/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f21
022.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f22/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f22
023.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f23/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f23
024.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f24/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f24
025.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f25/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f25
026.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f26/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f26
027.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f27/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f27
028.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f28/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f28
029.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f29/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f29
030.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f30/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f30
031.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f31/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f31
032.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f32/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f32
033.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f33/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f33
034.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f34/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f34
035.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f35/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f35
036.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f36/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f36
037.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f37/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f37
038.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f38/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f38
039.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f39/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f39
040.txt	default	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/f40/full/full/0/default.jpg	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8530219x/canvas/f40
