id	label	manifestUrl	projectId	size	progress	attribution	thumbnail
01b8b30272c02b6bc164fb67aadc30e1	どうれ百人一首 / 鹿都部真顔(狂歌堂)編	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/1f53ef75-31f4-4a05-8bb6-2a5d9667f31c/manifest	berabou	17	1	東京大学総合図書館 General Library in the University of Tokyo, JAPAN	https://iiif.dl.itc.u-tokyo.ac.jp/iiif/katei/1137/11370001.tif/full/200,/0/default.jpg
02770a4e2d8073a04f2e2c21779c9105	悪七変目景清 : 2巻	https://dl.ndl.go.jp/api/iiif/9892529/manifest.json	berabou	14	1	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892529/R0000001/full/200,/0/default.jpg
08afa4e1222d34ec98a28468231a07e6	天下一面鏡梅鉢 : 3巻	https://dl.ndl.go.jp/api/iiif/9892637/manifest.json	berabou	19	19	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892637/R0000001/full/200,/0/default.jpg
0ac753ddc1faba90c368ec682a854b30	さるかに合戦	https://dl.ndl.go.jp/api/iiif/1183075/manifest.json	berabou	8	8	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/1183075/R0000001/full/200,/0/default.jpg
0c16ee7ed0a0e9cee0d9849497ee0a91	長生見度記 : 3巻	https://dl.ndl.go.jp/api/iiif/9892494/manifest.json	berabou	20	20	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892494/R0000001/full/200,/0/default.jpg
0d8090ee573f4624990f67b2cbb6bb8e	娼妃地理記	https://kokusho.nijl.ac.jp/biblio/100080431/manifest	berabou	49	2	大阪大学附属図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100080431/v4/0228/0228-000605/0228-000605-0000.tif/full/200,/0/default.jpg
0d986772b43e7c8ce10d5cabf798d6d9	威気千代牟物語 : 2巻	https://dl.ndl.go.jp/api/iiif/9892457/manifest.json	berabou	13	13	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892457/R0000001/full/200,/0/default.jpg
10c026e4ec01b00e505cd9ff01a43927	莫切自根金生木 : 3巻	https://dl.ndl.go.jp/api/iiif/9892597/manifest.json	berabou	18	18	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892597/R0000001/full/200,/0/default.jpg
15f6a4abb6cc55aea20d0e94ced194bd	放屁論	https://kokusho.nijl.ac.jp/biblio/100414952/manifest	berabou	53	9	江戸東京博物館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100414952/v4/EDOM/EDOM-10692/EDOM-10692-00000.tif/full/200,/0/default.jpg
18cd180fa858fd7295e713af6e6ff422	通言総籬	https://kokusho.nijl.ac.jp/biblio/100232773/manifest	berabou	26	1	金城学院大学図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100232773/v4/KJGT/KJGT-00043/KJGT-00043-0000.tif/full/200,/0/default.jpg
1afe221b445e3b8de6bf65d5149f2d37	金平子供遊 2巻	https://dl.ndl.go.jp/api/iiif/8929478/manifest.json	berabou	14	14	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/8929478/R0000001/full/200,/0/default.jpg
1d6b56ae06191049957eb08cea45daa9	郭𦽳費字尽 : 3巻	https://dl.ndl.go.jp/api/iiif/9892483/manifest.json	berabou	19	19	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892483/R0000001/full/200,/0/default.jpg
229f23f90ee811cb1d4871b213f67da6	鸚鵡詞	https://kokusho.nijl.ac.jp/biblio/100368298/manifest	berabou	26	1	東北大学附属図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100368298/v4/THKK/THKK-61349/THKK-61349-00001.tif/full/200,/0/default.jpg
24bf2c8a5b572e663f9465ed953573e0	教訓読本：大礒風俗仕懸文庫	https://dl.ndl.go.jp/api/iiif/2533925/manifest.json	berabou	55	13	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533925/R0000001/full/200,/0/default.jpg
2d6e5d87bc6783bd1988ffebe60cfb12	青楼絵抄年中行事. 上之巻	https://dl.ndl.go.jp/api/iiif/1287535/manifest.json	berabou	30	2	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/1287535/R0000001/full/200,/0/default.jpg
2ddbc7b2e81f2615ea3078338220192c	通増安宅関	https://kokusho.nijl.ac.jp/biblio/100053515/manifest	berabou	15	2	東京都立中央図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100053515/v4/0025/0025-0051037/0025-0051037-0000.tif/full/200,/0/default.jpg
2de7d95c6ed98fad87b847b410f89ec8	文武二道万石通 : 3巻	https://dl.ndl.go.jp/api/iiif/9892612/manifest.json	berabou	21	1	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892612/R0000001/full/200,/0/default.jpg
34b6fbf9f0b830a7c79ad1fe0bd03a61	身体開帳略縁起 : 3巻	https://dl.ndl.go.jp/api/iiif/9892980/manifest.json	berabou	20	20	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892980/R0000001/full/200,/0/default.jpg
3688dc8c80e785826b75df500743fdad	花菖蒲待乳問答 5巻	https://dl.ndl.go.jp/api/iiif/2533794/manifest.json	berabou	105	1	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/2533794/R0000001/full/200,/0/default.jpg
3add889ebf36850b9c3d09d050961484	狂哥はまのきさご	https://kokusho.nijl.ac.jp/biblio/200000821/manifest	berabou	56	11	国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/200000821/v4/image/110_1163/00000002/00000001.tif/full/200,/0/default.jpg
3bb38244b40680b3f93aadf6893283ad	小野篁歌字尽	https://kokusho.nijl.ac.jp/biblio/100408980/manifest	berabou	19	2	東京学芸大学附属図書館 国文学研究資料館	https://kokusho.nijl.ac.jp/api/iiif/100408980/v4/TKGK/TKGK-50623/TKGK-50623-00001.tif/full/200,/0/default.jpg
3fb83c1312b90edc4f51d831e9ce65f2	此奴和日本 : 2巻	https://dl.ndl.go.jp/api/iiif/9892502/manifest.json	berabou	13	1	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/9892502/R0000001/full/200,/0/default.jpg
40697238935e0ea1b39a9b4a74c9435e	大通人好記	https://dl.ndl.go.jp/api/iiif/8929625/manifest.json	berabou	23	4	国立国会図書館 National Diet Library, JAPAN	https://dl.ndl.go.jp/api/iiif/8929625/R0000001/full/200,/0/default.jpg
