label,manifestUrl,projectId,size,progress,attribution,thumbnail
長門国郷帳,https://honkoku.org/manifests/tempo/2550063.json,tempo,26,26,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550063-01.tif/full/200,/0/default.jpg
若狭国郷帳,https://honkoku.org/manifests/tempo/2550053.json,tempo,38,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550053-01.tif/full/200,/0/default.jpg
土佐国郷帳,https://honkoku.org/manifests/tempo/2550029.json,tempo,142,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550029-001.tif/full/200,/0/default.jpg
安芸国郷帳,https://honkoku.org/manifests/tempo/2550061.json,tempo,63,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550061-01.tif/full/200,/0/default.jpg
信濃国郷帳,https://honkoku.org/manifests/tempo/2550095.json,tempo,211,109,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550095-001.tif/full/200,/0/default.jpg
隠岐国郷帳,https://honkoku.org/manifests/tempo/2550060.json,tempo,13,13,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550060-01.tif/full/200,/0/default.jpg
越後国郷帳　上,https://honkoku.org/manifests/tempo/2549985.json,tempo,141,141,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549985-001.tif/full/200,/0/default.jpg
出羽国郷帳　５,https://honkoku.org/manifests/tempo/2549983.json,tempo,130,130,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549983-001.tif/full/200,/0/default.jpg
肥前国郷帳,https://honkoku.org/manifests/tempo/2550009.json,tempo,186,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550009-001.tif/full/200,/0/default.jpg
出羽国郷帳　４,https://honkoku.org/manifests/tempo/2549981.json,tempo,86,86,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549981-01.tif/full/200,/0/default.jpg
石見国郷帳,https://honkoku.org/manifests/tempo/2550112.json,tempo,65,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550112-01.tif/full/200,/0/default.jpg
琉球国郷帳　下,https://honkoku.org/manifests/tempo/2550088.json,tempo,7,7,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550088-1.tif/full/200,/0/default.jpg
河内国郷帳,https://honkoku.org/manifests/tempo/2550033.json,tempo,81,81,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550033-01.tif/full/200,/0/default.jpg
陸奥国郷帳　２,https://honkoku.org/manifests/tempo/2550094.json,tempo,71,71,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550094-01.tif/full/200,/0/default.jpg
三河国郷帳,https://honkoku.org/manifests/tempo/2550036.json,tempo,169,9,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550036-001.tif/full/200,/0/default.jpg
伯耆国郷帳,https://honkoku.org/manifests/tempo/2549987.json,tempo,102,102,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549987-001.tif/full/200,/0/default.jpg
肥後国郷帳,https://honkoku.org/manifests/tempo/2550067.json,tempo,151,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550067-001.tif/full/200,/0/default.jpg
日向国郷帳,https://honkoku.org/manifests/tempo/2550031.json,tempo,67,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550031-01.tif/full/200,/0/default.jpg
丹後国郷帳,https://honkoku.org/manifests/tempo/2549984.json,tempo,55,24,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549984-01.tif/full/200,/0/default.jpg
薩摩国郷帳,https://honkoku.org/manifests/tempo/2550119.json,tempo,44,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550119-01.tif/full/200,/0/default.jpg
和泉国郷帳,https://honkoku.org/manifests/tempo/2550032.json,tempo,46,46,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550032-01.tif/full/200,/0/default.jpg
琉球国郷帳　中,https://honkoku.org/manifests/tempo/2550120.json,tempo,8,8,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550120-1.tif/full/200,/0/default.jpg
出羽国郷帳　２,https://honkoku.org/manifests/tempo/2550054.json,tempo,58,58,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550054-01.tif/full/200,/0/default.jpg
出雲国郷帳,https://honkoku.org/manifests/tempo/2550017.json,tempo,74,71,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550017-01.tif/full/200,/0/default.jpg
対馬国郷帳,https://honkoku.org/manifests/tempo/2550118.json,tempo,11,11,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550118-01.tif/full/200,/0/default.jpg
伊勢国郷帳,https://honkoku.org/manifests/tempo/2550087.json,tempo,177,177,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550087-001.tif/full/200,/0/default.jpg
越後国郷帳　下,https://honkoku.org/manifests/tempo/2550110.json,tempo,238,238,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550110-001.tif/full/200,/0/default.jpg
陸奥国郷帳　４,https://honkoku.org/manifests/tempo/2550097.json,tempo,30,30,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550097-01.tif/full/200,/0/default.jpg
尾張国郷帳,https://honkoku.org/manifests/tempo/2550090.json,tempo,134,134,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550090-001.tif/full/200,/0/default.jpg
越後国郷帳　中,https://honkoku.org/manifests/tempo/2550056.json,tempo,143,143,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550056-001.tif/full/200,/0/default.jpg
琉球国郷帳　上,https://honkoku.org/manifests/tempo/2550086.json,tempo,10,10,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550086-01.tif/full/200,/0/default.jpg
因幡国郷帳,https://honkoku.org/manifests/tempo/2550058.json,tempo,78,78,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550058-01.tif/full/200,/0/default.jpg
備前国郷帳,https://honkoku.org/manifests/tempo/2550019.json,tempo,92,3,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550019-01.tif/full/200,/0/default.jpg
美作国郷帳,https://honkoku.org/manifests/tempo/2549986.json,tempo,89,89,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549986-01.tif/full/200,/0/default.jpg
陸奥国郷帳　３,https://honkoku.org/manifests/tempo/2550016.json,tempo,76,6,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550016-01.tif/full/200,/0/default.jpg
下野国郷帳,https://honkoku.org/manifests/tempo/2550014.json,tempo,180,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550014-001.tif/full/200,/0/default.jpg
下総国郷帳,https://honkoku.org/manifests/tempo/2550012.json,tempo,213,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550012-001.tif/full/200,/0/default.jpg
松前島郷帳,https://honkoku.org/manifests/tempo/2550011.json,tempo,53,53,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550011-01.tif/full/200,/0/default.jpg
阿波国郷帳,https://honkoku.org/manifests/tempo/2550114.json,tempo,66,66,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550114-01.tif/full/200,/0/default.jpg
甲斐国郷帳,https://honkoku.org/manifests/tempo/2550089.json,tempo,103,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550089-001.tif/full/200,/0/default.jpg
出羽国郷帳　１,https://honkoku.org/manifests/tempo/2550099.json,tempo,36,36,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550099-01.tif/full/200,/0/default.jpg
志摩国郷帳,https://honkoku.org/manifests/tempo/2550034.json,tempo,12,12,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550034-01.tif/full/200,/0/default.jpg
但馬国郷帳,https://honkoku.org/manifests/tempo/2550109.json,tempo,86,86,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550109-01.tif/full/200,/0/default.jpg
丹波国郷帳,https://honkoku.org/manifests/tempo/2550018.json,tempo,117,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550018-001.tif/full/200,/0/default.jpg
上総国郷帳,https://honkoku.org/manifests/tempo/2550091.json,tempo,159,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550091-001.tif/full/200,/0/default.jpg
安房国郷帳,https://honkoku.org/manifests/tempo/2550037.json,tempo,41,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550037-01.tif/full/200,/0/default.jpg
飛騨国郷帳,https://honkoku.org/manifests/tempo/2549982.json,tempo,57,57,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549982-01.tif/full/200,/0/default.jpg
加賀国郷帳,https://honkoku.org/manifests/tempo/2550055.json,tempo,103,103,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550055-001.tif/full/200,/0/default.jpg
紀伊国郷帳,https://honkoku.org/manifests/tempo/2550115.json,tempo,175,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550115-001.tif/full/200,/0/default.jpg
能登国郷帳,https://honkoku.org/manifests/tempo/2550100.json,tempo,90,90,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550100-01.tif/full/200,/0/default.jpg
備後国郷帳,https://honkoku.org/manifests/tempo/2550006.json,tempo,74,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550006-01.tif/full/200,/0/default.jpg
武蔵国郷帳　下,https://honkoku.org/manifests/tempo/2550013.json,tempo,210,85,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550013-001.tif/full/200,/0/default.jpg
伊予国郷帳,https://honkoku.org/manifests/tempo/2550117.json,tempo,132,132,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550117-001.tif/full/200,/0/default.jpg
豊前国郷帳,https://honkoku.org/manifests/tempo/2550116.json,tempo,93,3,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550116-01.tif/full/200,/0/default.jpg
陸奥国郷帳　５,https://honkoku.org/manifests/tempo/2550043.json,tempo,137,62,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550043-001.tif/full/200,/0/default.jpg
越前国郷帳,https://honkoku.org/manifests/tempo/2550098.json,tempo,200,1,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550098-001.tif/full/200,/0/default.jpg
大隅国郷帳,https://honkoku.org/manifests/tempo/2550066.json,tempo,38,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550066-01.tif/full/200,/0/default.jpg
常陸国郷帳,https://honkoku.org/manifests/tempo/2549980.json,tempo,225,1,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549980-001.tif/full/200,/0/default.jpg
陸奥国郷帳　７,https://honkoku.org/manifests/tempo/2550042.json,tempo,110,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550042-001.tif/full/200,/0/default.jpg
伊豆国郷帳,https://honkoku.org/manifests/tempo/2550038.json,tempo,47,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550038-01.tif/full/200,/0/default.jpg
筑後国郷帳,https://honkoku.org/manifests/tempo/2550064.json,tempo,98,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550064-01.tif/full/200,/0/default.jpg
讃岐国郷帳,https://honkoku.org/manifests/tempo/2549988.json,tempo,60,60,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2549988-01.tif/full/200,/0/default.jpg
備中国郷帳,https://honkoku.org/manifests/tempo/2550062.json,tempo,71,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550062-01.tif/full/200,/0/default.jpg
駿河国郷帳,https://honkoku.org/manifests/tempo/2550035.json,tempo,106,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550035-001.tif/full/200,/0/default.jpg
陸奥国郷帳　１,https://honkoku.org/manifests/tempo/2550040.json,tempo,120,120,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550040-001.tif/full/200,/0/default.jpg
近江国郷帳,https://honkoku.org/manifests/tempo/2550039.json,tempo,201,201,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550039-001.tif/full/200,/0/default.jpg
陸奥国郷帳　６,https://honkoku.org/manifests/tempo/2550096.json,tempo,77,0,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550096-01.tif/full/200,/0/default.jpg
播磨国郷帳,https://honkoku.org/manifests/tempo/2550111.json,tempo,237,2,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550111-001.tif/full/200,/0/default.jpg
摂津国郷帳,https://honkoku.org/manifests/tempo/2550010.json,tempo,131,61,国立公文書館 National Archives of Japan,https://os3-373-19774.vs.sakura.ne.jp/iiif/2/tempo%2F2550010-001.tif/full/200,/0/default.jpg
