id	label	manifestUrl	projectId	size	progress	attribution	thumbnail
00932180C854BF0C4E485A3A294A30B6	信濃国大地震後世記録微細色分絵図	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/2570bbba-b639-4469-b1a0-dbe76da8dd8d/manifest	ishimoto	6	6	東京大学総合図書館 General Library in the University of Tokyo, JAPAN	https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/95750ebd254502604f373edc100cfbf419ff71cb.jpg
016B420B9196B960D584DFC931C14AA9	野州二荒山温泉之図	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/d9ead13e-1567-4ce5-a235-b6747938acf1/manifest	ishimoto	2	2	東京大学総合図書館 General Library in the University of Tokyo, JAPAN	https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b25da172dae39795adc5f072c48284ae4b79d06b.jpg
01ECB2877793A04A66E47ACAC28F5E02	おそろ感心要石	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c22d2afa-eeb2-48dd-a05c-9a431679d2c4/manifest	ishimoto	1	1	東京大学総合図書館 General Library in the University of Tokyo, JAPAN	https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/8ed4db355c5ad4ad29655d391623738ec8f5f575.jpg
01FA172993C80DED189E290AFD08A01C	関東江戸大地震并出火方角附	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/03f550e0-9cd9-4f99-a392-7a1d44ca60f3/manifest	ishimoto	1	0	東京大学総合図書館 General Library in the University of Tokyo, JAPAN	https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/cc31392b83cf840ffe65d6598c7d3896ae119566.jpg
030AE320CBA216C2CD94E6B864DBFC61	相模国大隅郡大山阿夫利神社真景	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/38c992d6-236f-4f8f-97d4-06f2a89d587b/manifest	ishimoto	2	2	東京大学総合図書館 General Library in the University of Tokyo, JAPAN	https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b8e488bc0df8eca25454ba5e3796c4b194361ade.jpg
0381F4506680E9128C5A3A5429826DC6	信州渋湯温泉の図	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/bfcc9f9c-6d18-40e7-a3de-a4f9ecd6cac1/manifest	ishimoto	1	1	東京大学総合図書館 General Library in the University of Tokyo, JAPAN	https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/4fe362c072e6bb4bddba6b3bd22684fd279b3ecb.jpg
038D03DEC857332CF1CDBC08014D91B4	常陸国鹿島神宮之図	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/27ba72b8-5543-4fc7-9988-30b684a37d61/manifest	ishimoto	1	1	東京大学総合図書館 General Library in the University of Tokyo, JAPAN	https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b0f55bdab80753680138e63ed38b3561032d4dc6.jpg
0465FA01F95F79CB18347D2003110DE4	[鯰図と猫]	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/2dd849aa-1887-4cd2-8806-49af67c030dc/manifest	ishimoto	1	1	東京大学総合図書館 General Library in the University of Tokyo, JAPAN	https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/f2b0c6f86830e5e10d59567b6f7e29705e72e9d5.jpg
048BD3F180F379932AACE6E7FDD6E629	野保台詩(「流行鯰・・・」)	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/f0a6fd8d-d11c-4384-9bf8-08ccf90c0b84/manifest	ishimoto	2	2	東京大学総合図書館 General Library in the University of Tokyo, JAPAN	https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/9150e48c50b12c6dfed53442237ada48e53438aa.jpg
04B0F3B1B499B1F90B93FFDBE9AAFEBE	ゆらゆら豊問答	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/18a40069-9c58-4dee-bd18-2459ac0263f5/manifest	ishimoto	1	1	東京大学総合図書館 General Library in the University of Tokyo, JAPAN	https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/24ec818557f1ff1e0b4b42f580ddf4bcf9b6b802.jpg
