label,manifestUrl,projectId,size,progress,attribution,thumbnail
諸士系譜　巻之216　や之部13,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/216_ya_13/manifest.json,aizuda2022,77,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!216_ya_13!001.tif/full/400,/0/default.jpg
諸士系譜　巻之230　ま之部11,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/230_ma_11/manifest.json,aizuda2022,70,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!230_ma_11!001.tif/full/400,/0/default.jpg
諸士系譜　巻之214　や之部11,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/214_ya_11/manifest.json,aizuda2022,94,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!214_ya_11!001.tif/full/400,/0/default.jpg
諸士系譜　巻之145　た之部21,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/145_ta_21/manifest.json,aizuda2022,53,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!145_ta_21!001.tif/full/400,/0/default.jpg
諸士系譜　巻之205　や之部2,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/205_ya_02/manifest.json,aizuda2022,89,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!205_ya_02!001.tif/full/400,/0/default.jpg
諸士系譜　巻之274　さ之部6,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/274_sa_06/manifest.json,aizuda2022,61,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!274_sa_06!001.tif/full/400,/0/default.jpg
諸士系譜　巻之142　た之部18,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/142_ta_18/manifest.json,aizuda2022,76,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!142_ta_18!001.tif/full/400,/0/default.jpg
諸士系譜　巻之112　か之部20,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/112_ka_20/manifest.json,aizuda2022,87,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!112_ka_20!001.tif/full/400,/0/default.jpg
諸士系譜　巻之339　ひ之部10,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/339_hi_10/manifest.json,aizuda2022,78,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!339_hi_10!001.tif/full/400,/0/default.jpg
諸士系譜　巻之23　い之部23,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/023_i_23/manifest.json,aizuda2022,64,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!023_i_23!001.tif/full/400,/0/default.jpg
諸士系譜　巻之243　こ之部7,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/243_ko_07/manifest.json,aizuda2022,66,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!243_ko_07!001.tif/full/400,/0/default.jpg
諸士系譜　巻之152　つ之部3,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/152_tsu_03/manifest.json,aizuda2022,67,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!152_tsu_03!001.tif/full/400,/0/default.jpg
諸士系譜　巻之172　な之部14,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/172_na_14/manifest.json,aizuda2022,80,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!172_na_14!001.tif/full/400,/0/default.jpg
諸士系譜　巻之302　み之部2,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/302_mi_02/manifest.json,aizuda2022,64,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!302_mi_02!001.tif/full/400,/0/default.jpg
諸士系譜　巻之260　あ之部13,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/260_a_13/manifest.json,aizuda2022,69,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!260_a_13!001.tif/full/400,/0/default.jpg
諸士系譜　巻之155　つ之部6,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/155_tsu_06/manifest.json,aizuda2022,56,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!155_tsu_06!001.tif/full/400,/0/default.jpg
諸士系譜　巻之94　か之部2,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/094_ka_02/manifest.json,aizuda2022,80,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!094_ka_02!001.tif/full/400,/0/default.jpg
諸士系譜　巻之12　い之部12,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/012_i_12/manifest.json,aizuda2022,76,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!012_i_12!001.tif/full/400,/0/default.jpg
諸士系譜　巻之321　し之部11,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/321_shi_11/manifest.json,aizuda2022,66,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!321_shi_11!001.tif/full/400,/0/default.jpg
諸士系譜　巻之150　つ之部1,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/150_tsu_01/manifest.json,aizuda2022,57,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!150_tsu_01!001.tif/full/400,/0/default.jpg
諸士系譜　巻之79　を之部13,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/079_wo_13/manifest.json,aizuda2022,103,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!079_wo_13!001.tif/full/400,/0/default.jpg
諸士系譜　巻之315　し之部5,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/315_shi_05/manifest.json,aizuda2022,65,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!315_shi_05!001.tif/full/400,/0/default.jpg
諸士系譜　巻之195　く之部1,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/195_ku_01/manifest.json,aizuda2022,79,1,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!195_ku_01!001.tif/full/400,/0/default.jpg
諸士系譜　巻之240　こ之部4,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/240_ko_04/manifest.json,aizuda2022,60,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!240_ko_04!001.tif/full/400,/0/default.jpg
諸士系譜　巻之115　か之部23,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/115_ka_23/manifest.json,aizuda2022,82,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!115_ka_23!001.tif/full/400,/0/default.jpg
諸士系譜　巻之136　た之部12,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/136_ta_12/manifest.json,aizuda2022,70,14,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!136_ta_12!001.tif/full/400,/0/default.jpg
諸士系譜　巻之286　さ之部18,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/286_sa_18/manifest.json,aizuda2022,81,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!286_sa_18!001.tif/full/400,/0/default.jpg
諸士系譜　巻之162　な之部4,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/162_na_04/manifest.json,aizuda2022,66,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!162_na_04!001.tif/full/400,/0/default.jpg
諸士系譜　巻之18　い之部18,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/018_i_18/manifest.json,aizuda2022,49,47,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!018_i_18!001.tif/full/400,/0/default.jpg
諸士系譜　巻之236　ふ之部4,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/236_hu_04/manifest.json,aizuda2022,78,20,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!236_hu_04!001.tif/full/400,/0/default.jpg
諸士系譜　巻之222　ま之部3,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/222_ma_03/manifest.json,aizuda2022,63,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!222_ma_03!001.tif/full/400,/0/default.jpg
諸士系譜　巻之60　と之部3,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/060_to_03/manifest.json,aizuda2022,85,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!060_to_03!001.tif/full/400,/0/default.jpg
諸士系譜　巻之16　い之部16,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/016_i_16/manifest.json,aizuda2022,69,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!016_i_16!001.tif/full/400,/0/default.jpg
諸士系譜　巻之27　い之部27,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/027_i_27/manifest.json,aizuda2022,75,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!027_i_27!001.tif/full/400,/0/default.jpg
諸士系譜　巻之131　た之部7,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/131_ta_07/manifest.json,aizuda2022,60,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!131_ta_07!001.tif/full/400,/0/default.jpg
諸士系譜　巻之313　し之部3,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/313_shi_03/manifest.json,aizuda2022,76,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!313_shi_03!001.tif/full/400,/0/default.jpg
諸士系譜　巻之42　は之部10,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/042_ha_10/manifest.json,aizuda2022,101,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!042_ha_10!001.tif/full/400,/0/default.jpg
諸士系譜　巻之157　ね之部1,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/157_ne_01/manifest.json,aizuda2022,74,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!157_ne_01!001.tif/full/400,/0/default.jpg
諸士系譜　巻之224　ま之部5,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/224_ma_05/manifest.json,aizuda2022,80,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!224_ma_05!001.tif/full/400,/0/default.jpg
諸士系譜　巻之45　は之部13,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/045_ha_13/manifest.json,aizuda2022,75,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!045_ha_13!001.tif/full/400,/0/default.jpg
諸士系譜　巻之4　い之部4,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/004_i_04/manifest.json,aizuda2022,74,71,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!004_i_04!001.tif/full/400,/0/default.jpg
諸士系譜　巻之245　こ之部9,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/245_ko_09/manifest.json,aizuda2022,62,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!245_ko_09!001.tif/full/400,/0/default.jpg
諸士系譜　巻之343　ひ之部14,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/343_hi_14/manifest.json,aizuda2022,82,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!343_hi_14!001.tif/full/400,/0/default.jpg
諸士系譜　巻之106　か之部14,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/106_ka_14/manifest.json,aizuda2022,81,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!106_ka_14!001.tif/full/400,/0/default.jpg
諸士系譜　巻之24　い之部24,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/024_i_24/manifest.json,aizuda2022,72,17,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!024_i_24!001.tif/full/400,/0/default.jpg
諸士系譜　巻之61　と之部4,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/061_to_04/manifest.json,aizuda2022,86,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!061_to_04!001.tif/full/400,/0/default.jpg
諸士系譜　巻之3　い之部3,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/003_i_03/manifest.json,aizuda2022,97,2,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!003_i_03!001.tif/full/400,/0/default.jpg
諸士系譜　巻之64　と之部7,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/064_to_07/manifest.json,aizuda2022,82,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!064_to_07!001.tif/full/400,/0/default.jpg
諸士系譜　巻之80　を之部14,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/080_wo_14/manifest.json,aizuda2022,97,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!080_wo_14!001.tif/full/400,/0/default.jpg
諸士系譜　巻之298　き之部7,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/298_ki_07/manifest.json,aizuda2022,81,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!298_ki_07!001.tif/full/400,/0/default.jpg
諸士系譜　巻之199　く之部5,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/199_ku_05/manifest.json,aizuda2022,89,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!199_ku_05!001.tif/full/400,/0/default.jpg
諸士系譜　巻之242　こ之部6,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/242_ko_06/manifest.json,aizuda2022,61,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!242_ko_06!001.tif/full/400,/0/default.jpg
諸士系譜　巻之149　そ之部2,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/149_so_02/manifest.json,aizuda2022,48,48,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!149_so_02!001.tif/full/400,/0/default.jpg
諸士系譜　巻之52　に之部3,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/052_ni_03/manifest.json,aizuda2022,95,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!052_ni_03!001.tif/full/400,/0/default.jpg
諸士系譜　巻之333　ひ之部4,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/333_hi_04/manifest.json,aizuda2022,69,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!333_hi_04!001.tif/full/400,/0/default.jpg
諸士系譜　巻之251　あ之部4,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/251_a_04/manifest.json,aizuda2022,102,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!251_a_04!001.tif/full/400,/0/default.jpg
諸士系譜　巻之208　や之部5,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/208_ya_05/manifest.json,aizuda2022,88,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!208_ya_05!001.tif/full/400,/0/default.jpg
諸士系譜　巻之331　ひ之部2,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/331_hi_02/manifest.json,aizuda2022,83,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!331_hi_02!001.tif/full/400,/0/default.jpg
諸士系譜　巻之289　さ之部21,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/289_sa_21/manifest.json,aizuda2022,97,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!289_sa_21!001.tif/full/400,/0/default.jpg
諸士系譜　巻之328　ゑ之部3,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/328_e_03/manifest.json,aizuda2022,53,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!328_e_03!001.tif/full/400,/0/default.jpg
諸士系譜　巻之290　さ之部22,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/290_sa_22/manifest.json,aizuda2022,70,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!290_sa_22!001.tif/full/400,/0/default.jpg
諸士系譜　巻之278　さ之部10,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/278_sa_10/manifest.json,aizuda2022,63,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!278_sa_10!001.tif/full/400,/0/default.jpg
諸士系譜　巻之180　む之部3,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/180_mu_03/manifest.json,aizuda2022,69,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!180_mu_03!001.tif/full/400,/0/default.jpg
諸士系譜　巻之194　の之部6,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/194_no_06/manifest.json,aizuda2022,56,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!194_no_06!001.tif/full/400,/0/default.jpg
諸士系譜　巻之44　は之部12,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/044_ha_12/manifest.json,aizuda2022,65,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!044_ha_12!001.tif/full/400,/0/default.jpg
諸士系譜　巻之113　か之部21,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/113_ka_21/manifest.json,aizuda2022,75,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!113_ka_21!001.tif/full/400,/0/default.jpg
諸士系譜　巻之275　さ之部7,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/275_sa_07/manifest.json,aizuda2022,71,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!275_sa_07!001.tif/full/400,/0/default.jpg
諸士系譜　巻之300　ゆめ之部1,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/300_yume_01/manifest.json,aizuda2022,77,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!300_yume_01!001.tif/full/400,/0/default.jpg
諸士系譜　巻之305　み之部5,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/305_mi_05/manifest.json,aizuda2022,75,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!305_mi_05!001.tif/full/400,/0/default.jpg
諸士系譜　巻之265　あ之部18,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/265_a_18/manifest.json,aizuda2022,84,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!265_a_18!001.tif/full/400,/0/default.jpg
諸士系譜　巻之329　ゑ之部4,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/329_e_04/manifest.json,aizuda2022,54,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!329_e_04!001.tif/full/400,/0/default.jpg
諸士系譜　巻之279　さ之部11,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/279_sa_11/manifest.json,aizuda2022,81,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!279_sa_11!001.tif/full/400,/0/default.jpg
諸士系譜　巻之97　か之部5,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/097_ka_05/manifest.json,aizuda2022,87,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!097_ka_05!001.tif/full/400,/0/default.jpg
諸士系譜　巻之291　さ之部23,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/291_sa_23/manifest.json,aizuda2022,72,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!291_sa_23!001.tif/full/400,/0/default.jpg
諸士系譜　巻之225　ま之部6,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/225_ma_06/manifest.json,aizuda2022,78,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!225_ma_06!001.tif/full/400,/0/default.jpg
諸士系譜　巻之203　く之部9,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/203_ku_09/manifest.json,aizuda2022,56,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!203_ku_09!001.tif/full/400,/0/default.jpg
諸士系譜　巻之303　み之部3,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/303_mi_03/manifest.json,aizuda2022,61,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!303_mi_03!001.tif/full/400,/0/default.jpg
諸士系譜　巻之308　み之部8,https://adeac.jp/viewitem/city-aizuwakamatsu/viewer/iiif/308_mi_08/manifest.json,aizuda2022,62,0,会津若松市立会津図書館,https://dcfs.trc-adeac.co.jp/digilib/Scaler/IIIF/0720215100!0720215100100010!308_mi_08!001.tif/full/400,/0/default.jpg
