filename	status	image
001.txt	default	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/RB00002601_00001_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/page687252
002.txt	default	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/RB00002601_00002_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/page687253
003.txt	default	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/RB00002601_00003_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/page687254
004.txt	default	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/RB00002601_00004_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/page687255
005.txt	default	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/RB00002601_00005_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/page687256
006.txt	default	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/RB00002601_00006_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/page687257
007.txt	default	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/RB00002601_00007_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/page687258
008.txt	default	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/RB00002601_00008_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/page687259
009.txt	default	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/RB00002601_00009_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/page687260
010.txt	default	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/RB00002601_00010_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/page687261
011.txt	default	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/RB00002601_00011_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/page687262
012.txt	default	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/RB00002601_00012_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/page687263
013.txt	default	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/RB00002601_00013_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/page687264
014.txt	default	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/RB00002601_00014_0.ptif/full/full/0/default.jpg	https://rmda.kulib.kyoto-u.ac.jp/iiif/RB00002601/page687265
