id	label	manifestUrl	projectId	size	progress	attribution	thumbnail
003CA20A2638758762B67DAEF14BAF79	京都出火略図	https://www.dheq.org/repo/iiif/5506/manifest	hirose	1	0	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/b53c3bc93e314ce6de7bab7c017633b8eaa8e166.jpg
01887C4C0C1582FF7C78D8B37E80366E	島原半島之図	https://www.dheq.org/repo/iiif/5739/manifest	hirose	1	0	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/99b816ccd36380a6f95b68857d97206486374eac.jpg
021ED325B7EB635D89E87804FD431639	安政二年十月二日夜亥刻大地震焼失市中騒動図	https://www.dheq.org/repo/iiif/5709/manifest	hirose	1	1	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/3e154090bc2a8e82b313a9bd6a8cf3cc435ae227.jpg
0508B3E6E83275DCD61EA80A579E7765	大阪今昔三度の大火	https://www.dheq.org/repo/iiif/5527/manifest	hirose	1	1	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/1a11577aa4d74e89bfacbc05cd4386c7f897687c.jpg
0B1DF755EB5AE5EDCE3395BF3F7648AB	ほね抜どぞう／なまづおなんぎ大家場焼	https://www.dheq.org/repo/iiif/5729/manifest	hirose	1	1	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/d0e98a941dd2cdf8a70977686761fe88065b07a3.jpg
0E97F7B953D8DF97EC70A5B3978D6AC7	島原市街傍近現景	https://www.dheq.org/repo/iiif/5738/manifest	hirose	1	0	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/c2de345214107f8e832d71dcdde9287fffdd23cf.jpg
109BD1203D76B90520BA08AF9CC0B5C8	嘉永七寅年大地震記	https://www.dheq.org/repo/iiif/5499/manifest	hirose	1	1	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/aa7dff7076e75481affc4a1abeea151d06b5a93c.jpg
136A81747735FF1673599F5B8106C83E	京都出火略図	https://www.dheq.org/repo/iiif/5494/manifest	hirose	1	1	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/3889ab15a940c0aeaecdd2f62c2f4d96ff6a2ee6.jpg
1512C26EF913AAD30B93FE95C4CE05B8	京都大火之略図	https://www.dheq.org/repo/iiif/5507/manifest	hirose	1	0	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/ad78b730af929caf436bb5f54539c17e1ce1d69b.jpg
1A8C5746C283B9A9FA56EE9B516807D8	京都大火之図	https://www.dheq.org/repo/iiif/5496/manifest	hirose	1	1	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/42b3337d3521d8b1afc0bf70410849b76bd5a209.jpg
1AF7DBA03799D13F90C1DEC81F928365	痘瘡治療法	https://www.dheq.org/repo/iiif/5803/manifest	hirose	1	1	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/2dab0f880305c2f01a5709e1f1c4a8240c5883ca.jpg
1D039C3CEBA619856C6F16AAE051D45C	信州大地震届書写し	https://www.dheq.org/repo/iiif/5747/manifest	hirose	1	1	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/1eeffde9fe6a17baf5dd6bd8ce4324d6f15a5a33.jpg
1E37FD6396EDA823254F37F061E1ADBE	焼死大法会図	https://www.dheq.org/repo/iiif/5701/manifest	hirose	1	1	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/5fe226000309acfa3c405041f330876a6099bde8.jpg
1F22261DB2091E98FDFCCBB31CDA2F68	大地震記事	https://www.dheq.org/repo/iiif/5705/manifest	hirose	1	1	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/37873fcd633c9364165c27fad91d8cdd3fb44ed1.jpg
21664F452BAACF4D3C7311952B312E77	嘉永七年十一月大阪大地震大津波	https://www.dheq.org/repo/iiif/5504/manifest	hirose	1	1	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/f5e6fa7b0dd144f3178da1b1d51170761ac46c9d.jpg
223C97CCDE8C2DAC749206A8C4BEB9E1	諸国珍事末代記録鑑	https://www.dheq.org/repo/iiif/5498/manifest	hirose	1	1	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/51069e8b7f2abba7a4f41d204036541ed27e3600.jpg
23439CA477D894C1B26A697B3ED6A4F1	大阪大火之図	https://www.dheq.org/repo/iiif/5525/manifest	hirose	1	0	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/810f56fbd96ccb27e407ff3efe77450b4fa449ec.jpg
2589A23F3C5A8D573F02B01457D523FB	大阪今昔四度の大火	https://www.dheq.org/repo/iiif/5528/manifest	hirose	1	1	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/cf6f109f2678cac76371ecfa807a7096144d98fe.jpg
27C25EB3243AA4D032041811963EAD65	疫癘速かに治する妙薬法	https://www.dheq.org/repo/iiif/5795/manifest	hirose	1	1	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/427cd3763dc8ea15987c27895d22f5872c0b38b0.jpg
2874DF588F76C0A12CBBD32B47CF3DC5	京洛中大焼節届の次第	https://www.dheq.org/repo/iiif/5488/manifest	hirose	2	1	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/28032aca6d2e42156a8741a863d2825ff721fc12.jpg
2B19BA6A0C4A60116C480A9B50590722	安政二卯年十月二日夜地震大花場所一覧図	https://www.dheq.org/repo/iiif/5710/manifest	hirose	1	0	あいおいニッセイ同和損保株式会社	https://www.dheq.org/repo/files/medium/6c42e836fb4280a20e3d20a80a3ee7df5ce938b2.jpg
